x	y	r	h	numerator	denominator
0	2	8	6	91600	243
0	2	8	7	-755	81
0	2	8	8	-3350	81
0	2	9	0	830	27
0	2	9	1	-28825	81
0	2	9	2	3500	3
0	2	9	3	-859900	243
0	2	9	4	92380	243
0	2	9	5	-190225	81
0	2	9	6	-5320	27
0	2	9	7	-3500	27
0	2	9	8	1325	81
0	2	9	9	1390	81
0	2	10	0	1780	81
0	2	10	1	-4150	9
0	2	10	2	201775	81
0	2	10	3	-43540	9
0	2	10	4	2292170	243
0	2	10	5	28520	243
0	2	10	6	35425	27
0	2	10	7	21280	81
0	2	10	8	-100	1
0	2	10	9	-605	27
0	2	10	10	1210	81
0	2	11	0	530	81
0	2	11	1	-8900	27
0	2	11	2	29050	9
0	2	11	3	-863705	81
0	2	11	4	346640	27
0	2	11	5	-4008490	243
0	2	11	6	-513980	243
0	2	11	7	164825	81
0	2	11	8	-6230	27
0	2	11	9	-13400	243
0	2	11	10	2065	81
0	2	11	11	-1210	81
0	2	12	1	-2650	27
0	2	12	2	62300	27
0	2	12	3	-3392930	243
0	2	12	4	7506790	243
0	2	12	5	-590840	27
0	2	12	6	1408510	81
0	2	12	7	389980	81
0	2	12	8	-396605	81
0	2	12	9	2870	9
0	2	12	10	4100	9
0	2	12	11	-2155	81
0	2	12	12	-2680	243
0	2	13	0	35	81
0	2	13	2	18550	27
0	2	13	3	-809680	81
0	2	13	4	125060	3
0	2	13	5	-15424660	243
0	2	13	6	567460	27
0	2	13	7	-424330	81
0	2	13	8	-362080	81
0	2	13	9	106745	27
0	2	13	10	-50890	81
0	2	13	11	-13100	27
0	2	13	12	700	27
0	2	13	13	2860	243
0	2	14	1	-175	27
0	2	14	3	-241150	81
0	2	14	4	809020	27
0	2	14	5	-7363180	81
0	2	14	6	22880200	243
0	2	14	7	-5180	9
0	2	14	8	-1286320	81
0	2	14	9	-381920	243
0	2	14	10	-85	81
0	2	14	11	76510	81
0	2	14	12	1550	27
0	2	14	13	-1720	81
0	2	14	14	1360	243
0	2	15	2	1225	27
0	2	15	4	241150	27
0	2	15	5	-1776940	27
0	2	15	6	36324200	243
0	2	15	7	-8099050	81
0	2	15	8	-294700	9
0	2	15	9	280840	9
0	2	15	10	761980	81
0	2	15	11	-250925	81
0	2	15	12	-238490	243
0	2	15	13	59450	243
0	2	15	14	1000	81
0	2	15	15	-1300	243
