z0	z1	z2	z3	z4	numerator	denominator
1	2	7	0	5	500	3
1	2	7	1	4	-50	3
1	2	7	2	3	-250	3
1	2	7	3	2	-250	3
1	2	7	4	1	-50	3
1	2	7	5	0	500	3
1	2	8	0	4	7100	81
1	2	8	1	3	50	81
1	2	8	2	2	-2000	27
1	2	8	3	1	50	81
1	2	8	4	0	7100	81
1	2	9	0	3	32050	729
1	2	9	1	2	-4400	243
1	2	9	2	1	-4400	243
1	2	9	3	0	32050	729
1	2	10	0	2	995	81
1	2	10	1	1	-440	81
1	2	10	2	0	995	81
1	3	0	0	11	-335	2304
1	3	0	1	10	-3685	2304
1	3	0	2	9	-18425	2304
1	3	0	3	8	-18425	768
1	3	0	4	7	43015	384
1	3	0	5	6	-25795	384
1	3	0	6	5	-25795	384
1	3	0	7	4	43015	384
1	3	0	8	3	-18425	768
1	3	0	9	2	-18425	2304
1	3	0	10	1	-3685	2304
1	3	0	11	0	-335	2304
1	3	1	0	10	-3815	3456
1	3	1	1	9	-19075	1728
1	3	1	2	8	3965	384
1	3	1	3	7	6845	144
1	3	1	4	6	-29845	576
1	3	1	5	5	-3665	96
1	3	1	6	4	-29845	576
1	3	1	7	3	6845	144
1	3	1	8	2	3965	384
1	3	1	9	1	-19075	1728
1	3	1	10	0	-3815	3456
1	3	2	0	9	58175	1296
1	3	2	1	8	7775	144
1	3	2	2	7	-1585	36
1	3	2	3	6	-8575	108
1	3	2	4	5	3305	72
1	3	2	5	4	3305	72
1	3	2	6	3	-8575	108
1	3	2	7	2	-1585	36
1	3	2	8	1	7775	144
1	3	2	9	0	58175	1296
1	3	3	0	8	161155	3888
1	3	3	1	7	-4085	486
1	3	3	2	6	-222995	972
1	3	3	3	5	-38315	486
1	3	3	4	4	1208105	1944
1	3	3	5	3	-38315	486
1	3	3	6	2	-222995	972
1	3	3	7	1	-4085	486
1	3	3	8	0	161155	3888
1	3	4	0	7	178375	2916
1	3	4	1	6	-413495	2916
1	3	4	2	5	82225	972
1	3	4	3	4	-259555	2916
1	3	4	4	3	-259555	2916
1	3	4	5	2	82225	972
1	3	4	6	1	-413495	2916
1	3	4	7	0	178375	2916
1	3	5	0	6	83645	729
1	3	5	1	5	-22250	243
1	3	5	2	4	-41045	243
1	3	5	3	3	-3800	729
1	3	5	4	2	-41045	243
1	3	5	5	1	-22250	243
1	3	5	6	0	83645	729
1	3	6	0	5	410	9
1	3	6	1	4	-1100	9
1	3	6	2	3	-1750	9
1	3	6	3	2	-1750	9
1	3	6	4	1	-1100	9
1	3	6	5	0	410	9
1	3	7	0	4	4150	243
1	3	7	1	3	-32000	243
1	3	7	2	2	1820	81
1	3	7	3	1	-32000	243
1	3	7	4	0	4150	243
1	3	8	0	3	2890	243
1	3	8	1	2	-4400	81
1	3	8	2	1	-4400	81
1	3	8	3	0	2890	243
1	3	9	0	2	-2200	243
1	3	9	1	1	-4400	243
1	3	9	2	0	-2200	243
1	4	0	0	10	-3815	13824
1	4	0	1	9	-19075	6912
1	4	0	2	8	-19075	1536
1	4	0	3	7	-7555	576
1	4	0	4	6	108395	2304
1	4	0	5	5	-11345	384
1	4	0	6	4	108395	2304
1	4	0	7	3	-7555	576
1	4	0	8	2	-19075	1536
1	4	0	9	1	-19075	6912
1	4	0	10	0	-3815	13824
1	4	1	0	9	-6625	2592
1	4	1	1	8	-6625	288
1	4	1	2	7	3455	72
1	4	1	3	6	1145	216
1	4	1	4	5	-7495	144
1	4	1	5	4	-7495	144
1	4	1	6	3	1145	216
1	4	1	7	2	3455	72
1	4	1	8	1	-6625	288
1	4	1	9	0	-6625	2592
1	4	2	0	8	446275	5184
1	4	2	1	7	76915	648
1	4	2	2	6	-12395	1296
1	4	2	3	5	-18875	648
1	4	2	4	4	-684055	2592
1	4	2	5	3	-18875	648
1	4	2	6	2	-12395	1296
1	4	2	7	1	76915	648
1	4	2	8	0	446275	5184
1	4	3	0	7	178375	2916
1	4	3	1	6	-413495	2916
1	4	3	2	5	82225	972
1	4	3	3	4	-259555	2916
1	4	3	4	3	-259555	2916
1	4	3	5	2	82225	972
1	4	3	6	1	-413495	2916
1	4	3	7	0	178375	2916
1	4	4	0	6	2695	2916
1	4	4	1	5	22135	486
1	4	4	2	4	154415	972
1	4	4	3	3	-321865	729
1	4	4	4	2	154415	972
1	4	4	5	1	22135	486
1	4	4	6	0	2695	2916
1	4	5	0	5	265	3
1	4	5	1	4	65	3
1	4	5	2	3	-80	3
1	4	5	3	2	-80	3
1	4	5	4	1	65	3
1	4	5	5	0	265	3
1	4	6	0	4	3010	243
1	4	6	1	3	-26840	243
1	4	6	2	2	-4510	81
1	4	6	3	1	-26840	243
1	4	6	4	0	3010	243
1	4	7	0	3	-6370	243
1	4	7	1	2	110	81
1	4	7	2	1	110	81
1	4	7	3	0	-6370	243
1	4	8	0	2	530	27
1	4	8	1	1	-1100	27
1	4	8	2	0	530	27
1	5	0	0	9	-1325	2592
1	5	0	1	8	-1325	288
1	5	0	2	7	-1325	72
1	5	0	3	6	-4955	216
1	5	0	4	5	2245	144
1	5	0	5	4	2245	144
1	5	0	6	3	-4955	216
1	5	0	7	2	-1325	72
1	5	0	8	1	-1325	288
1	5	0	9	0	-1325	2592
1	5	1	0	8	-14425	2592
1	5	1	1	7	-14425	324
1	5	1	2	6	35105	648
1	5	1	3	5	-3775	324
1	5	1	4	4	-141995	1296
1	5	1	5	3	-3775	324
1	5	1	6	2	35105	648
1	5	1	7	1	-14425	324
1	5	1	8	0	-14425	2592
1	5	2	0	7	162035	972
1	5	2	1	6	230285	972
1	5	2	2	5	-67795	324
1	5	2	3	4	-121895	972
1	5	2	4	3	-121895	972
1	5	2	5	2	-67795	324
1	5	2	6	1	230285	972
1	5	2	7	0	162035	972
1	5	3	0	6	83645	729
1	5	3	1	5	-22250	243
1	5	3	2	4	-41045	243
1	5	3	3	3	-3800	729
1	5	3	4	2	-41045	243
1	5	3	5	1	-22250	243
1	5	3	6	0	83645	729
1	5	4	0	5	265	3
1	5	4	1	4	65	3
1	5	4	2	3	-80	3
1	5	4	3	2	-80	3
1	5	4	4	1	65	3
1	5	4	5	0	265	3
1	5	5	0	4	12220	81
1	5	5	1	3	18100	81
1	5	5	2	2	-7420	27
1	5	5	3	1	18100	81
1	5	5	4	0	12220	81
1	5	6	0	3	21700	243
1	5	6	1	2	-5840	81
1	5	6	2	1	-5840	81
1	5	6	3	0	21700	243
1	5	7	0	2	1010	27
1	5	7	1	1	-1760	27
1	5	7	2	0	1010	27
1	6	0	0	8	-14425	15552
1	6	0	1	7	-14425	1944
1	6	0	2	6	-100975	3888
1	6	0	3	5	-62095	1944
1	6	0	4	4	272725	7776
1	6	0	5	3	-62095	1944
1	6	0	6	2	-100975	3888
1	6	0	7	1	-14425	1944
1	6	0	8	0	-14425	15552
1	6	1	0	7	-22645	2916
1	6	1	1	6	-158515	2916
1	6	1	2	5	-22435	972
1	6	1	3	4	-92735	2916
1	6	1	4	3	-92735	2916
1	6	1	5	2	-22435	972
1	6	1	6	1	-158515	2916
1	6	1	7	0	-22645	2916
1	6	2	0	6	324215	1458
1	6	2	1	5	15605	243
1	6	2	2	4	-104225	486
1	6	2	3	3	-52930	729
1	6	2	4	2	-104225	486
1	6	2	5	1	15605	243
1	6	2	6	0	324215	1458
1	6	3	0	5	410	9
1	6	3	1	4	-1100	9
1	6	3	2	3	-1750	9
1	6	3	3	2	-1750	9
1	6	3	4	1	-1100	9
1	6	3	5	0	410	9
1	6	4	0	4	3010	243
1	6	4	1	3	-26840	243
1	6	4	2	2	-4510	81
1	6	4	3	1	-26840	243
1	6	4	4	0	3010	243
1	6	5	0	3	21700	243
1	6	5	1	2	-5840	81
1	6	5	2	1	-5840	81
1	6	5	3	0	21700	243
1	6	6	0	2	-3080	81
1	6	6	1	1	3560	81
1	6	6	2	0	-3080	81
1	7	0	0	7	-3235	2916
1	7	0	1	6	-22645	2916
1	7	0	2	5	-22645	972
1	7	0	3	4	-54905	2916
1	7	0	4	3	-54905	2916
1	7	0	5	2	-22645	972
1	7	0	6	1	-22645	2916
1	7	0	7	0	-3235	2916
1	7	1	0	6	-5755	729
1	7	1	1	5	-11510	243
1	7	1	2	4	-6905	243
1	7	1	3	3	-42200	729
1	7	1	4	2	-6905	243
1	7	1	5	1	-11510	243
1	7	1	6	0	-5755	729
1	7	2	0	5	500	3
1	7	2	1	4	-50	3
1	7	2	2	3	-250	3
1	7	2	3	2	-250	3
1	7	2	4	1	-50	3
1	7	2	5	0	500	3
1	7	3	0	4	4150	243
1	7	3	1	3	-32000	243
1	7	3	2	2	1820	81
1	7	3	3	1	-32000	243
1	7	3	4	0	4150	243
1	7	4	0	3	-6370	243
1	7	4	1	2	110	81
1	7	4	2	1	110	81
1	7	4	3	0	-6370	243
1	7	5	0	2	1010	27
1	7	5	1	1	-1760	27
1	7	5	2	0	1010	27
1	8	0	0	6	-5755	5832
1	8	0	1	5	-5755	972
1	8	0	2	4	-28775	1944
1	8	0	3	3	-28775	1458
1	8	0	4	2	-28775	1944
1	8	0	5	1	-5755	972
1	8	0	6	0	-5755	5832
1	8	1	0	5	-35	6
1	8	1	1	4	-175	6
1	8	1	2	3	-85	3
1	8	1	3	2	-85	3
1	8	1	4	1	-175	6
1	8	1	5	0	-35	6
1	8	2	0	4	7100	81
1	8	2	1	3	50	81
1	8	2	2	2	-2000	27
1	8	2	3	1	50	81
1	8	2	4	0	7100	81
1	8	3	0	3	2890	243
1	8	3	1	2	-4400	81
1	8	3	2	1	-4400	81
1	8	3	3	0	2890	243
1	8	4	0	2	530	27
1	8	4	1	1	-1100	27
1	8	4	2	0	530	27
1	9	0	0	5	-35	54
1	9	0	1	4	-175	54
1	9	0	2	3	-175	27
1	9	0	3	2	-175	27
1	9	0	4	1	-175	54
1	9	0	5	0	-35	54
1	9	1	0	4	-2000	729
1	9	1	1	3	-8000	729
1	9	1	2	2	-4000	243
1	9	1	3	1	-8000	729
1	9	1	4	0	-2000	729
1	9	2	0	3	32050	729
1	9	2	1	2	-4400	243
1	9	2	2	1	-4400	243
1	9	2	3	0	32050	729
1	9	3	0	2	-2200	243
1	9	3	1	1	-4400	243
1	9	3	2	0	-2200	243
1	10	0	0	4	-200	729
1	10	0	1	3	-800	729
1	10	0	2	2	-400	243
1	10	0	3	1	-800	729
1	10	0	4	0	-200	729
1	10	1	0	3	-880	729
1	10	1	1	2	-880	243
1	10	1	2	1	-880	243
1	10	1	3	0	-880	729
1	10	2	0	2	995	81
1	10	2	1	1	-440	81
1	10	2	2	0	995	81
1	11	0	0	3	-80	729
1	11	0	1	2	-80	243
1	11	0	2	1	-80	243
1	11	0	3	0	-80	729
1	11	1	0	2	-40	81
1	11	1	1	1	-80	81
1	11	1	2	0	-40	81
1	12	0	0	2	-10	243
1	12	0	1	1	-20	243
1	12	0	2	0	-10	243
2	0	0	0	13	-275	2048
2	0	0	1	12	-3575	2048
2	0	0	2	11	30235	1024
2	0	0	3	10	-39325	1024
2	0	0	4	9	-196625	2048
2	0	0	5	8	690555	2048
2	0	0	6	7	-117975	512
2	0	0	7	6	-117975	512
2	0	0	8	5	690555	2048
2	0	0	9	4	-196625	2048
2	0	0	10	3	-39325	1024
2	0	0	11	2	30235	1024
2	0	0	12	1	-3575	2048
2	0	0	13	0	-275	2048
2	0	3	0	10	-2005	2304
2	0	3	1	9	-10025	1152
2	0	3	2	8	25815	256
2	0	3	3	7	-10025	96
2	0	3	4	6	-70175	384
2	0	3	5	5	23085	64
2	0	3	6	4	-70175	384
2	0	3	7	3	-10025	96
2	0	3	8	2	25815	256
2	0	3	9	1	-10025	1152
2	0	3	10	0	-2005	2304
2	0	4	0	9	-625	432
2	0	4	1	8	-625	48
2	0	4	2	7	1055	12
2	0	4	3	6	-3295	36
2	0	4	4	5	-1495	24
2	0	4	5	4	-1495	24
2	0	4	6	3	-3295	36
2	0	4	7	2	1055	12
2	0	4	8	1	-625	48
2	0	4	9	0	-625	432
2	0	5	0	8	-4145	1728
2	0	5	1	7	-4145	216
2	0	5	2	6	14185	432
2	0	5	3	5	-16055	216
2	0	5	4	4	-75955	864
2	0	5	5	3	-16055	216
2	0	5	6	2	14185	432
2	0	5	7	1	-4145	216
2	0	5	8	0	-4145	1728
2	0	6	0	7	-30535	7776
2	0	6	1	6	-213745	7776
2	0	6	2	5	97295	2592
2	0	6	3	4	-835445	7776
2	0	6	4	3	-835445	7776
2	0	6	5	2	97295	2592
2	0	6	6	1	-213745	7776
2	0	6	7	0	-30535	7776
2	0	7	0	6	-23605	5832
2	0	7	1	5	-23605	972
2	0	7	2	4	-1385	1944
2	0	7	3	3	-118025	1458
2	0	7	4	2	-1385	1944
2	0	7	5	1	-23605	972
2	0	7	6	0	-23605	5832
2	0	8	0	5	-5905	1944
2	0	8	1	4	-29525	1944
2	0	8	2	3	-29525	972
2	0	8	3	2	-29525	972
2	0	8	4	1	-29525	1944
2	0	8	5	0	-5905	1944
2	0	9	0	4	-1615	972
2	0	9	1	3	-1615	243
2	0	9	2	2	-1615	162
2	0	9	3	1	-1615	243
2	0	9	4	0	-1615	972
2	0	10	0	3	-400	729
2	0	10	1	2	-400	243
2	0	10	2	1	-400	243
2	0	10	3	0	-400	729
2	0	11	0	2	-40	243
2	0	11	1	1	-80	243
2	0	11	2	0	-40	243
2	0	12	0	1	-10	243
2	0	12	1	0	-10	243
2	1	2	0	10	9515	768
2	1	2	1	9	9175	384
2	1	2	2	8	-30075	256
2	1	2	3	7	4375	32
2	1	2	4	6	36065	128
2	1	2	5	5	-42105	64
2	1	2	6	4	36065	128
2	1	2	7	3	4375	32
2	1	2	8	2	-30075	256
2	1	2	9	1	9175	384
2	1	2	10	0	9515	768
2	1	3	0	9	4775	108
2	1	3	1	8	95	12
2	1	3	2	7	-265	3
2	1	3	3	6	485	9
2	1	3	4	5	305	6
2	1	3	5	4	305	6
2	1	3	6	3	485	9
2	1	3	7	2	-265	3
2	1	3	8	1	95	12
2	1	3	9	0	4775	108
2	1	4	0	8	152075	1728
2	1	4	1	7	9515	216
2	1	4	2	6	-37075	432
2	1	4	3	5	6125	216
2	1	4	4	4	-111935	864
2	1	4	5	3	6125	216
2	1	4	6	2	-37075	432
2	1	4	7	1	9515	216
2	1	4	8	0	152075	1728
2	1	5	0	7	215705	1296
2	1	5	1	6	58415	1296
2	1	5	2	5	-118705	432
2	1	5	3	4	19915	1296
2	1	5	4	3	19915	1296
2	1	5	5	2	-118705	432
2	1	5	6	1	58415	1296
2	1	5	7	0	215705	1296
2	1	6	0	6	1292765	5832
2	1	6	1	5	-29155	972
2	1	6	2	4	-408215	1944
2	1	6	3	3	-140915	1458
2	1	6	4	2	-408215	1944
2	1	6	5	1	-29155	972
2	1	6	6	0	1292765	5832
2	1	7	0	5	40265	243
2	1	7	1	4	-7655	243
2	1	7	2	3	-25030	243
2	1	7	3	2	-25030	243
2	1	7	4	1	-7655	243
2	1	7	5	0	40265	243
2	1	8	0	4	9185	108
2	1	8	1	3	-805	27
2	1	8	2	2	-1615	18
2	1	8	3	1	-805	27
2	1	8	4	0	9185	108
2	1	9	0	3	32450	729
2	1	9	1	2	-4000	243
2	1	9	2	1	-4000	243
2	1	9	3	0	32450	729
2	1	10	0	2	3205	243
2	1	10	1	1	-880	243
2	1	10	2	0	3205	243
2	1	11	0	1	-40	81
2	1	11	1	0	-40	81
2	2	1	0	10	9515	768
2	2	1	1	9	9175	384
2	2	1	2	8	-30075	256
2	2	1	3	7	4375	32
2	2	1	4	6	36065	128
2	2	1	5	5	-42105	64
2	2	1	6	4	36065	128
2	2	1	7	3	4375	32
2	2	1	8	2	-30075	256
2	2	1	9	1	9175	384
2	2	1	10	0	9515	768
2	2	2	0	9	-625	72
2	2	2	1	8	-425	8
2	2	2	2	7	395	2
2	2	2	3	6	-1315	6
2	2	2	4	5	-35	4
2	2	2	5	4	-35	4
2	2	2	6	3	-1315	6
2	2	2	7	2	395	2
2	2	2	8	1	-425	8
2	2	2	9	0	-625	72
2	2	3	0	8	875	864
2	2	3	1	7	-5605	108
2	2	3	2	6	-355	216
2	2	3	3	5	-6835	108
2	2	3	4	4	17665	432
2	2	3	5	3	-6835	108
2	2	3	6	2	-355	216
2	2	3	7	1	-5605	108
2	2	3	8	0	875	864
2	2	4	0	7	223165	2592
2	2	4	1	6	-83765	2592
2	2	4	2	5	-152885	864
2	2	4	3	4	-81865	2592
2	2	4	4	3	-81865	2592
2	2	4	5	2	-152885	864
2	2	4	6	1	-83765	2592
2	2	4	7	0	223165	2592
2	2	5	0	6	58325	1944
2	2	5	1	5	-74515	324
2	2	5	2	4	-119855	648
2	2	5	3	3	-68015	486
2	2	5	4	2	-119855	648
2	2	5	5	1	-74515	324
2	2	5	6	0	58325	1944
2	2	6	0	5	14555	486
2	2	6	1	4	-109475	486
2	2	6	2	3	-36575	243
2	2	6	3	2	-36575	243
2	2	6	4	1	-109475	486
2	2	6	5	0	14555	486
2	2	7	0	4	2300	27
2	2	7	1	3	-2410	27
2	2	7	2	2	-260	9
2	2	7	3	1	-2410	27
2	2	7	4	0	2300	27
2	2	8	0	3	25	81
2	2	8	1	2	-2000	27
2	2	8	2	1	-2000	27
2	2	8	3	0	25	81
2	2	9	0	2	-2200	243
2	2	9	1	1	-4400	243
2	2	9	2	0	-2200	243
2	2	10	0	1	995	81
2	2	10	1	0	995	81
2	3	0	0	10	-2005	2304
2	3	0	1	9	-10025	1152
2	3	0	2	8	25815	256
2	3	0	3	7	-10025	96
2	3	0	4	6	-70175	384
2	3	0	5	5	23085	64
2	3	0	6	4	-70175	384
2	3	0	7	3	-10025	96
2	3	0	8	2	25815	256
2	3	0	9	1	-10025	1152
2	3	0	10	0	-2005	2304
2	3	1	0	9	4775	108
2	3	1	1	8	95	12
2	3	1	2	7	-265	3
2	3	1	3	6	485	9
2	3	1	4	5	305	6
2	3	1	5	4	305	6
2	3	1	6	3	485	9
2	3	1	7	2	-265	3
2	3	1	8	1	95	12
2	3	1	9	0	4775	108
2	3	2	0	8	875	864
2	3	2	1	7	-5605	108
2	3	2	2	6	-355	216
2	3	2	3	5	-6835	108
2	3	2	4	4	17665	432
2	3	2	5	3	-6835	108
2	3	2	6	2	-355	216
2	3	2	7	1	-5605	108
2	3	2	8	0	875	864
2	3	3	0	7	-16595	1944
2	3	3	1	6	-504965	1944
2	3	3	2	5	408715	648
2	3	3	3	4	-1202905	1944
2	3	3	4	3	-1202905	1944
2	3	3	5	2	408715	648
2	3	3	6	1	-504965	1944
2	3	3	7	0	-16595	1944
2	3	4	0	6	748465	5832
2	3	4	1	5	48625	972
2	3	4	2	4	-369235	1944
2	3	4	3	3	-281755	1458
2	3	4	4	2	-369235	1944
2	3	4	5	1	48625	972
2	3	4	6	0	748465	5832
2	3	5	0	5	7265	243
2	3	5	1	4	-46295	243
2	3	5	2	3	-43990	243
2	3	5	3	2	-43990	243
2	3	5	4	1	-46295	243
2	3	5	5	0	7265	243
2	3	6	0	4	-3610	81
2	3	6	1	3	-16870	81
2	3	6	2	2	5740	27
2	3	6	3	1	-16870	81
2	3	6	4	0	-3610	81
2	3	7	0	3	13160	243
2	3	7	1	2	1820	81
2	3	7	2	1	1820	81
2	3	7	3	0	13160	243
2	3	8	0	2	1850	81
2	3	8	1	1	-4400	81
2	3	8	2	0	1850	81
2	3	9	0	1	-2200	243
2	3	9	1	0	-2200	243
2	4	0	0	9	-625	432
2	4	0	1	8	-625	48
2	4	0	2	7	1055	12
2	4	0	3	6	-3295	36
2	4	0	4	5	-1495	24
2	4	0	5	4	-1495	24
2	4	0	6	3	-3295	36
2	4	0	7	2	1055	12
2	4	0	8	1	-625	48
2	4	0	9	0	-625	432
2	4	1	0	8	152075	1728
2	4	1	1	7	9515	216
2	4	1	2	6	-37075	432
2	4	1	3	5	6125	216
2	4	1	4	4	-111935	864
2	4	1	5	3	6125	216
2	4	1	6	2	-37075	432
2	4	1	7	1	9515	216
2	4	1	8	0	152075	1728
2	4	2	0	7	223165	2592
2	4	2	1	6	-83765	2592
2	4	2	2	5	-152885	864
2	4	2	3	4	-81865	2592
2	4	2	4	3	-81865	2592
2	4	2	5	2	-152885	864
2	4	2	6	1	-83765	2592
2	4	2	7	0	223165	2592
2	4	3	0	6	748465	5832
2	4	3	1	5	48625	972
2	4	3	2	4	-369235	1944
2	4	3	3	3	-281755	1458
2	4	3	4	2	-369235	1944
2	4	3	5	1	48625	972
2	4	3	6	0	748465	5832
2	4	4	0	5	391105	972
2	4	4	1	4	128165	972
2	4	4	2	3	-163435	486
2	4	4	3	2	-163435	486
2	4	4	4	1	128165	972
2	4	4	5	0	391105	972
2	4	5	0	4	13805	54
2	4	5	1	3	-1280	27
2	4	5	2	2	-5095	9
2	4	5	3	1	-1280	27
2	4	5	4	0	13805	54
2	4	6	0	3	30320	243
2	4	6	1	2	-4510	81
2	4	6	2	1	-4510	81
2	4	6	3	0	30320	243
2	4	7	0	2	8155	81
2	4	7	1	1	110	81
2	4	7	2	0	8155	81
2	4	8	0	1	530	27
2	4	8	1	0	530	27
2	5	0	0	8	-4145	1728
2	5	0	1	7	-4145	216
2	5	0	2	6	14185	432
2	5	0	3	5	-16055	216
2	5	0	4	4	-75955	864
2	5	0	5	3	-16055	216
2	5	0	6	2	14185	432
2	5	0	7	1	-4145	216
2	5	0	8	0	-4145	1728
2	5	1	0	7	215705	1296
2	5	1	1	6	58415	1296
2	5	1	2	5	-118705	432
2	5	1	3	4	19915	1296
2	5	1	4	3	19915	1296
2	5	1	5	2	-118705	432
2	5	1	6	1	58415	1296
2	5	1	7	0	215705	1296
2	5	2	0	6	58325	1944
2	5	2	1	5	-74515	324
2	5	2	2	4	-119855	648
2	5	2	3	3	-68015	486
2	5	2	4	2	-119855	648
2	5	2	5	1	-74515	324
2	5	2	6	0	58325	1944
2	5	3	0	5	7265	243
2	5	3	1	4	-46295	243
2	5	3	2	3	-43990	243
2	5	3	3	2	-43990	243
2	5	3	4	1	-46295	243
2	5	3	5	0	7265	243
2	5	4	0	4	13805	54
2	5	4	1	3	-1280	27
2	5	4	2	2	-5095	9
2	5	4	3	1	-1280	27
2	5	4	4	0	13805	54
2	5	5	0	3	-2290	81
2	5	5	1	2	-7420	27
2	5	5	2	1	-7420	27
2	5	5	3	0	-2290	81
2	5	6	0	2	-2920	81
2	5	6	1	1	-5840	81
2	5	6	2	0	-2920	81
2	5	7	0	1	1010	27
2	5	7	1	0	1010	27
2	6	0	0	7	-30535	7776
2	6	0	1	6	-213745	7776
2	6	0	2	5	97295	2592
2	6	0	3	4	-835445	7776
2	6	0	4	3	-835445	7776
2	6	0	5	2	97295	2592
2	6	0	6	1	-213745	7776
2	6	0	7	0	-30535	7776
2	6	1	0	6	1292765	5832
2	6	1	1	5	-29155	972
2	6	1	2	4	-408215	1944
2	6	1	3	3	-140915	1458
2	6	1	4	2	-408215	1944
2	6	1	5	1	-29155	972
2	6	1	6	0	1292765	5832
2	6	2	0	5	14555	486
2	6	2	1	4	-109475	486
2	6	2	2	3	-36575	243
2	6	2	3	2	-36575	243
2	6	2	4	1	-109475	486
2	6	2	5	0	14555	486
2	6	3	0	4	-3610	81
2	6	3	1	3	-16870	81
2	6	3	2	2	5740	27
2	6	3	3	1	-16870	81
2	6	3	4	0	-3610	81
2	6	4	0	3	30320	243
2	6	4	1	2	-4510	81
2	6	4	2	1	-4510	81
2	6	4	3	0	30320	243
2	6	5	0	2	-2920	81
2	6	5	1	1	-5840	81
2	6	5	2	0	-2920	81
2	6	6	0	1	-3080	81
2	6	6	1	0	-3080	81
2	7	0	0	6	-23605	5832
2	7	0	1	5	-23605	972
2	7	0	2	4	-1385	1944
2	7	0	3	3	-118025	1458
2	7	0	4	2	-1385	1944
2	7	0	5	1	-23605	972
2	7	0	6	0	-23605	5832
2	7	1	0	5	40265	243
2	7	1	1	4	-7655	243
2	7	1	2	3	-25030	243
2	7	1	3	2	-25030	243
2	7	1	4	1	-7655	243
2	7	1	5	0	40265	243
2	7	2	0	4	2300	27
2	7	2	1	3	-2410	27
2	7	2	2	2	-260	9
2	7	2	3	1	-2410	27
2	7	2	4	0	2300	27
2	7	3	0	3	13160	243
2	7	3	1	2	1820	81
2	7	3	2	1	1820	81
2	7	3	3	0	13160	243
2	7	4	0	2	8155	81
2	7	4	1	1	110	81
2	7	4	2	0	8155	81
2	7	5	0	1	1010	27
2	7	5	1	0	1010	27
2	8	0	0	5	-5905	1944
2	8	0	1	4	-29525	1944
2	8	0	2	3	-29525	972
2	8	0	3	2	-29525	972
2	8	0	4	1	-29525	1944
2	8	0	5	0	-5905	1944
2	8	1	0	4	9185	108
2	8	1	1	3	-805	27
2	8	1	2	2	-1615	18
2	8	1	3	1	-805	27
2	8	1	4	0	9185	108
2	8	2	0	3	25	81
2	8	2	1	2	-2000	27
2	8	2	2	1	-2000	27
2	8	2	3	0	25	81
2	8	3	0	2	1850	81
2	8	3	1	1	-4400	81
2	8	3	2	0	1850	81
2	8	4	0	1	530	27
2	8	4	1	0	530	27
2	9	0	0	4	-1615	972
2	9	0	1	3	-1615	243
2	9	0	2	2	-1615	162
2	9	0	3	1	-1615	243
2	9	0	4	0	-1615	972
2	9	1	0	3	32450	729
2	9	1	1	2	-4000	243
2	9	1	2	1	-4000	243
2	9	1	3	0	32450	729
2	9	2	0	2	-2200	243
2	9	2	1	1	-4400	243
2	9	2	2	0	-2200	243
2	9	3	0	1	-2200	243
2	9	3	1	0	-2200	243
2	10	0	0	3	-400	729
2	10	0	1	2	-400	243
2	10	0	2	1	-400	243
2	10	0	3	0	-400	729
2	10	1	0	2	3205	243
2	10	1	1	1	-880	243
2	10	1	2	0	3205	243
2	10	2	0	1	995	81
2	10	2	1	0	995	81
2	11	0	0	2	-40	243
2	11	0	1	1	-80	243
2	11	0	2	0	-40	243
2	11	1	0	1	-40	81
2	11	1	1	0	-40	81
2	12	0	0	1	-10	243
2	12	0	1	0	-10	243
3	0	0	0	12	19215	2048
3	0	0	1	11	-3795	512
3	0	0	2	10	-41745	1024
3	0	0	3	9	119865	512
3	0	0	4	8	-626175	2048
3	0	0	5	7	-125235	256
3	0	0	6	6	614025	512
3	0	0	7	5	-125235	256
3	0	0	8	4	-626175	2048
3	0	0	9	3	119865	512
3	0	0	10	2	-41745	1024
3	0	0	11	1	-3795	512
3	0	0	12	0	19215	2048
3	0	3	0	9	3645	64
3	0	3	1	8	-1755	64
3	0	3	2	7	-1755	16
3	0	3	3	6	7745	16
3	0	3	4	5	-12285	32
3	0	3	5	4	-12285	32
3	0	3	6	3	7745	16
3	0	3	7	2	-1755	16
3	0	3	8	1	-1755	64
3	0	3	9	0	3645	64
3	0	4	0	8	113015	1728
3	0	4	1	7	-3625	216
3	0	4	2	6	-42655	432
3	0	4	3	5	28625	216
3	0	4	4	4	-87995	864
3	0	4	5	3	28625	216
3	0	4	6	2	-42655	432
3	0	4	7	1	-3625	216
3	0	4	8	0	113015	1728
3	0	5	0	7	13435	144
3	0	5	1	6	-3875	144
3	0	5	2	5	-3875	48
3	0	5	3	4	-2095	144
3	0	5	4	3	-2095	144
3	0	5	5	2	-3875	48
3	0	5	6	1	-3875	144
3	0	5	7	0	13435	144
3	0	6	0	6	36590	243
3	0	6	1	5	-2960	81
3	0	6	2	4	-9020	81
3	0	6	3	3	27100	243
3	0	6	4	2	-9020	81
3	0	6	5	1	-2960	81
3	0	6	6	0	36590	243
3	0	7	0	5	133855	1458
3	0	7	1	4	-30565	1458
3	0	7	2	3	-59725	729
3	0	7	3	2	-59725	729
3	0	7	4	1	-30565	1458
3	0	7	5	0	133855	1458
3	0	8	0	4	378415	5832
3	0	8	1	3	-29825	1458
3	0	8	2	2	-29825	972
3	0	8	3	1	-29825	1458
3	0	8	4	0	378415	5832
3	0	9	0	3	42130	729
