z0	z1	z2	z3	z4	numerator	denominator
1	4	3	1	6	-25825	5832
1	4	3	2	5	1415	24
1	4	3	3	4	31705	486
1	4	3	4	3	33415	243
1	4	3	5	2	-6770	27
1	4	4	0	6	-11245	23328
1	4	4	1	5	-130	3
1	4	4	2	4	7355	81
1	4	4	3	3	33415	243
1	4	4	4	2	28325	27
1	4	5	0	5	125	24
1	4	5	1	4	-5375	162
1	4	5	2	3	5185	162
1	4	5	3	2	-6770	27
1	4	6	0	4	-30595	1944
1	4	6	1	3	-34505	486
1	4	6	2	2	-4195	27
1	4	7	0	3	-1510	243
1	4	7	1	2	865	27
1	4	8	0	2	-10	27
1	5	0	0	9	-625	5184
1	5	0	1	8	-2525	5184
1	5	0	2	7	2095	1944
1	5	0	3	6	-27035	5832
1	5	0	4	5	125	24
1	5	0	5	4	9595	324
1	5	0	6	3	1045	243
1	5	0	7	2	65	27
1	5	1	0	8	-2525	5184
1	5	1	1	7	-14705	3888
1	5	1	2	6	2125	1944
1	5	1	3	5	-5	12
1	5	1	4	4	-5375	162
1	5	1	5	3	3305	81
1	5	1	6	2	-1840	27
1	5	2	0	7	2095	1944
1	5	2	1	6	2125	1944
1	5	2	2	5	-20	1
1	5	2	3	4	-625	162
1	5	2	4	3	5185	162
1	5	2	5	2	3695	9
1	5	3	0	6	-27035	5832
1	5	3	1	5	-5	12
1	5	3	2	4	-625	162
1	5	3	3	3	-3400	243
1	5	3	4	2	-6770	27
1	5	4	0	5	125	24
1	5	4	1	4	-5375	162
1	5	4	2	3	5185	162
1	5	4	3	2	-6770	27
1	5	5	0	4	9595	324
1	5	5	1	3	3305	81
1	5	5	2	2	3695	9
1	5	6	0	3	1045	243
1	5	6	1	2	-1840	27
1	5	7	0	2	65	27
1	6	0	0	8	-185	486
1	6	0	1	7	-21325	11664
1	6	0	2	6	3265	2916
1	6	0	3	5	-305	18
1	6	0	4	4	-30595	1944
1	6	0	5	3	1045	243
1	6	0	6	2	-650	81
1	6	1	0	7	-21325	11664
1	6	1	1	6	-101455	11664
1	6	1	2	5	-25	12
1	6	1	3	4	1105	243
1	6	1	4	3	-34505	486
1	6	1	5	2	-1840	27
1	6	2	0	6	3265	2916
1	6	2	1	5	-25	12
1	6	2	2	4	-3700	81
1	6	2	3	3	2675	486
1	6	2	4	2	-4195	27
1	6	3	0	5	-305	18
1	6	3	1	4	1105	243
1	6	3	2	3	2675	486
1	6	3	3	2	34385	81
1	6	4	0	4	-30595	1944
1	6	4	1	3	-34505	486
1	6	4	2	2	-4195	27
1	6	5	0	3	1045	243
1	6	5	1	2	-1840	27
1	6	6	0	2	-650	81
1	7	0	0	7	-9295	11664
1	7	0	1	6	-20525	5832
1	7	0	2	5	25	6
1	7	0	3	4	-3140	243
1	7	0	4	3	-1510	243
1	7	0	5	2	65	27
1	7	1	0	6	-20525	5832
1	7	1	1	5	-50	3
1	7	1	2	4	-1625	324
1	7	1	3	3	1250	243
1	7	1	4	2	865	27
1	7	2	0	5	25	6
1	7	2	1	4	-1625	324
1	7	2	2	3	-6665	81
1	7	2	3	2	-2725	27
1	7	3	0	4	-3140	243
1	7	3	1	3	1250	243
1	7	3	2	2	-2725	27
1	7	4	0	3	-1510	243
1	7	4	1	2	865	27
1	7	5	0	2	65	27
1	8	0	0	6	-5755	5832
1	8	0	1	5	-95	24
1	8	0	2	4	2075	324
1	8	0	3	3	-5155	486
1	8	0	4	2	-10	27
1	8	1	0	5	-95	24
1	8	1	1	4	-1190	81
1	8	1	2	3	55	81
1	8	1	3	2	-985	27
1	8	2	0	4	2075	324
1	8	2	1	3	55	81
1	8	2	2	2	-20	9
1	8	3	0	3	-5155	486
1	8	3	1	2	-985	27
1	8	4	0	2	-10	27
1	9	0	0	5	-35	54
1	9	0	1	4	-2000	729
1	9	0	2	3	9425	1458
1	9	0	3	2	-2200	243
1	9	1	0	4	-2000	729
1	9	1	1	3	-8800	729
1	9	1	2	2	-175	81
1	9	2	0	3	9425	1458
1	9	2	1	2	-175	81
1	9	3	0	2	-2200	243
1	10	0	0	4	-200	729
1	10	0	1	3	-880	729
1	10	0	2	2	775	162
1	10	1	0	3	-880	729
1	10	1	1	2	-440	81
1	10	2	0	2	775	162
1	11	0	0	3	-80	729
1	11	0	1	2	-40	81
1	11	1	0	2	-40	81
1	12	0	0	2	-10	243
2	0	0	3	10	-35	1152
2	0	0	4	9	-1085	3456
2	0	0	5	8	-1445	1728
2	0	0	6	7	-6155	3888
2	0	0	7	6	-6335	2916
2	0	0	8	5	-5905	1944
2	0	0	9	4	-1615	972
2	0	0	10	3	-400	729
2	0	0	11	2	-40	243
2	0	0	12	1	-10	243
2	0	1	2	10	25	1536
2	0	1	3	9	925	3456
2	0	1	4	8	265	3456
2	0	1	5	7	-485	648
2	0	1	6	6	-12145	5832
2	0	1	7	5	1895	972
2	0	1	8	4	35	27
2	0	1	9	3	10225	1458
2	0	1	10	2	2765	486
2	0	1	11	1	-40	81
2	0	2	1	10	25	1536
2	0	2	2	9	-415	1152
2	0	2	3	8	-2575	3456
2	0	2	4	7	-12535	5184
2	0	2	5	6	-110545	7776
2	0	2	6	5	-84035	3888
2	0	2	7	4	-125	54
2	0	2	8	3	-5975	324
2	0	2	9	2	-2200	243
2	0	2	10	1	995	81
2	0	3	0	10	-35	1152
2	0	3	1	9	925	3456
2	0	3	2	8	-2575	3456
2	0	3	3	7	-31145	7776
2	0	3	4	6	-78875	23328
2	0	3	5	5	-20755	972
2	0	3	6	4	-5935	324
2	0	3	7	3	4655	243
2	0	3	8	2	-175	81
2	0	3	9	1	-2200	243
2	0	4	0	9	-1085	3456
2	0	4	1	8	265	3456
2	0	4	2	7	-12535	5184
2	0	4	3	6	-78875	23328
2	0	4	4	5	12025	972
2	0	4	5	4	-505	54
2	0	4	6	3	8395	486
2	0	4	7	2	4105	81
2	0	4	8	1	530	27
2	0	5	0	8	-1445	1728
2	0	5	1	7	-485	648
2	0	5	2	6	-110545	7776
2	0	5	3	5	-20755	972
2	0	5	4	4	-505	54
2	0	5	5	3	-12275	162
2	0	5	6	2	-2920	81
2	0	5	7	1	1010	27
2	0	6	0	7	-6155	3888
2	0	6	1	6	-12145	5832
2	0	6	2	5	-84035	3888
2	0	6	3	4	-5935	324
2	0	6	4	3	8395	486
2	0	6	5	2	-2920	81
2	0	6	6	1	-3080	81
2	0	7	0	6	-6335	2916
2	0	7	1	5	1895	972
2	0	7	2	4	-125	54
2	0	7	3	3	4655	243
2	0	7	4	2	4105	81
2	0	7	5	1	1010	27
2	0	8	0	5	-5905	1944
2	0	8	1	4	35	27
2	0	8	2	3	-5975	324
2	0	8	3	2	-175	81
2	0	8	4	1	530	27
2	0	9	0	4	-1615	972
2	0	9	1	3	10225	1458
2	0	9	2	2	-2200	243
2	0	9	3	1	-2200	243
2	0	10	0	3	-400	729
2	0	10	1	2	2765	486
2	0	10	2	1	995	81
2	0	11	0	2	-40	243
2	0	11	1	1	-40	81
2	0	12	0	1	-10	243
2	1	0	2	10	25	1536
2	1	0	3	9	925	3456
2	1	0	4	8	265	3456
2	1	0	5	7	-485	648
2	1	0	6	6	-12145	5832
2	1	0	7	5	1895	972
2	1	0	8	4	35	27
2	1	0	9	3	10225	1458
2	1	0	10	2	2765	486
2	1	0	11	1	-40	81
2	1	1	1	10	-5	768
2	1	1	2	9	5	36
2	1	1	3	8	80	27
2	1	1	4	7	5275	1296
2	1	1	5	6	27965	3888
2	1	1	6	5	-28145	1944
2	1	1	7	4	280	27
2	1	1	8	3	1265	81
2	1	1	9	2	6535	243
2	1	1	10	1	-440	81
2	1	2	0	10	25	1536
2	1	2	1	9	5	36
2	1	2	2	8	-455	576
2	1	2	3	7	8545	2592
2	1	2	4	6	-15745	3888
2	1	2	5	5	-10325	648
2	1	2	6	4	-5195	54
2	1	2	7	3	-2230	81
2	1	2	8	2	-1565	54
2	1	2	9	1	1850	81
2	1	3	0	9	925	3456
2	1	3	1	8	80	27
2	1	3	2	7	8545	2592
2	1	3	3	6	12175	1458
2	1	3	4	5	-9505	1944
2	1	3	5	4	-6875	108
2	1	3	6	3	-64835	486
2	1	3	7	2	-5450	81
2	1	3	8	1	230	27
2	1	4	0	8	265	3456
2	1	4	1	7	5275	1296
2	1	4	2	6	-15745	3888
2	1	4	3	5	-9505	1944
2	1	4	4	4	5035	54
2	1	4	5	3	10715	162
2	1	4	6	2	-2065	162
2	1	4	7	1	-4400	27
2	1	5	0	7	-485	648
2	1	5	1	6	27965	3888
2	1	5	2	5	-10325	648
2	1	5	3	4	-6875	108
2	1	5	4	3	10715	162
2	1	5	5	2	1045	27
2	1	5	6	1	2480	27
2	1	6	0	6	-12145	5832
2	1	6	1	5	-28145	1944
2	1	6	2	4	-5195	54
2	1	6	3	3	-64835	486
2	1	6	4	2	-2065	162
2	1	6	5	1	2480	27
2	1	7	0	5	1895	972
2	1	7	1	4	280	27
2	1	7	2	3	-2230	81
2	1	7	3	2	-5450	81
2	1	7	4	1	-4400	27
2	1	8	0	4	35	27
2	1	8	1	3	1265	81
2	1	8	2	2	-1565	54
2	1	8	3	1	230	27
2	1	9	0	3	10225	1458
2	1	9	1	2	6535	243
2	1	9	2	1	1850	81
2	1	10	0	2	2765	486
2	1	10	1	1	-440	81
2	1	11	0	1	-40	81
2	2	0	1	10	25	1536
2	2	0	2	9	-415	1152
2	2	0	3	8	-2575	3456
2	2	0	4	7	-12535	5184
2	2	0	5	6	-110545	7776
2	2	0	6	5	-84035	3888
2	2	0	7	4	-125	54
2	2	0	8	3	-5975	324
2	2	0	9	2	-2200	243
2	2	0	10	1	995	81
2	2	1	0	10	25	1536
2	2	1	1	9	5	36
2	2	1	2	8	-455	576
2	2	1	3	7	8545	2592
2	2	1	4	6	-15745	3888
2	2	1	5	5	-10325	648
2	2	1	6	4	-5195	54
2	2	1	7	3	-2230	81
2	2	1	8	2	-1565	54
2	2	1	9	1	1850	81
2	2	2	0	9	-415	1152
2	2	2	1	8	-455	576
2	2	2	2	7	815	216
2	2	2	3	6	132535	3888
2	2	2	4	5	3955	648
2	2	2	5	4	395	9
2	2	2	6	3	-12775	162
2	2	2	7	2	920	27
2	2	2	8	1	-1100	9
2	2	3	0	8	-2575	3456
2	2	3	1	7	8545	2592
2	2	3	2	6	132535	3888
2	2	3	3	5	119285	972
2	2	3	4	4	3965	216
2	2	3	5	3	-3460	81
2	2	3	6	2	-20735	162
2	2	3	7	1	3350	27
2	2	4	0	7	-12535	5184
2	2	4	1	6	-15745	3888
2	2	4	2	5	3955	648
2	2	4	3	4	3965	216
2	2	4	4	3	4585	81
2	2	4	5	2	-20	27
2	2	4	6	1	7010	27
2	2	5	0	6	-110545	7776
2	2	5	1	5	-10325	648
2	2	5	2	4	395	9
2	2	5	3	3	-3460	81
2	2	5	4	2	-20	27
2	2	5	5	1	-6160	9
2	2	6	0	5	-84035	3888
2	2	6	1	4	-5195	54
2	2	6	2	3	-12775	162
2	2	6	3	2	-20735	162
2	2	6	4	1	7010	27
2	2	7	0	4	-125	54
2	2	7	1	3	-2230	81
2	2	7	2	2	920	27
2	2	7	3	1	3350	27
2	2	8	0	3	-5975	324
2	2	8	1	2	-1565	54
2	2	8	2	1	-1100	9
2	2	9	0	2	-2200	243
2	2	9	1	1	1850	81
2	2	10	0	1	995	81
2	3	0	0	10	-35	1152
2	3	0	1	9	925	3456
2	3	0	2	8	-2575	3456
2	3	0	3	7	-31145	7776
2	3	0	4	6	-78875	23328
2	3	0	5	5	-20755	972
2	3	0	6	4	-5935	324
2	3	0	7	3	4655	243
2	3	0	8	2	-175	81
2	3	0	9	1	-2200	243
2	3	1	0	9	925	3456
2	3	1	1	8	80	27
2	3	1	2	7	8545	2592
2	3	1	3	6	12175	1458
2	3	1	4	5	-9505	1944
2	3	1	5	4	-6875	108
2	3	1	6	3	-64835	486
2	3	1	7	2	-5450	81
2	3	1	8	1	230	27
2	3	2	0	8	-2575	3456
2	3	2	1	7	8545	2592
2	3	2	2	6	132535	3888
2	3	2	3	5	119285	972
2	3	2	4	4	3965	216
2	3	2	5	3	-3460	81
2	3	2	6	2	-20735	162
2	3	2	7	1	3350	27
2	3	3	0	7	-31145	7776
2	3	3	1	6	12175	1458
2	3	3	2	5	119285	972
2	3	3	3	4	47275	81
2	3	3	4	3	149675	486
2	3	3	5	2	15310	81
2	3	3	6	1	-61600	81
2	3	4	0	6	-78875	23328
2	3	4	1	5	-9505	1944
2	3	4	2	4	3965	216
2	3	4	3	3	149675	486
2	3	4	4	2	13670	81
2	3	4	5	1	17260	27
2	3	5	0	5	-20755	972
2	3	5	1	4	-6875	108
2	3	5	2	3	-3460	81
2	3	5	3	2	15310	81
2	3	5	4	1	17260	27
2	3	6	0	4	-5935	324
2	3	6	1	3	-64835	486
2	3	6	2	2	-20735	162
2	3	6	3	1	-61600	81
2	3	7	0	3	4655	243
2	3	7	1	2	-5450	81
2	3	7	2	1	3350	27
2	3	8	0	2	-175	81
2	3	8	1	1	230	27
2	3	9	0	1	-2200	243
2	4	0	0	9	-1085	3456
2	4	0	1	8	265	3456
2	4	0	2	7	-12535	5184
2	4	0	3	6	-78875	23328
2	4	0	4	5	12025	972
2	4	0	5	4	-505	54
2	4	0	6	3	8395	486
2	4	0	7	2	4105	81
2	4	0	8	1	530	27
2	4	1	0	8	265	3456
2	4	1	1	7	5275	1296
2	4	1	2	6	-15745	3888
2	4	1	3	5	-9505	1944
2	4	1	4	4	5035	54
2	4	1	5	3	10715	162
2	4	1	6	2	-2065	162
2	4	1	7	1	-4400	27
2	4	2	0	7	-12535	5184
2	4	2	1	6	-15745	3888
2	4	2	2	5	3955	648
2	4	2	3	4	3965	216
2	4	2	4	3	4585	81
2	4	2	5	2	-20	27
2	4	2	6	1	7010	27
2	4	3	0	6	-78875	23328
2	4	3	1	5	-9505	1944
2	4	3	2	4	3965	216
2	4	3	3	3	149675	486
2	4	3	4	2	13670	81
2	4	3	5	1	17260	27
2	4	4	0	5	12025	972
2	4	4	1	4	5035	54
2	4	4	2	3	4585	81
2	4	4	3	2	13670	81
2	4	4	4	1	-38500	27
2	4	5	0	4	-505	54
2	4	5	1	3	10715	162
2	4	5	2	2	-20	27
2	4	5	3	1	17260	27
2	4	6	0	3	8395	486
2	4	6	1	2	-2065	162
2	4	6	2	1	7010	27
2	4	7	0	2	4105	81
2	4	7	1	1	-4400	27
2	4	8	0	1	530	27
2	5	0	0	8	-1445	1728
2	5	0	1	7	-485	648
2	5	0	2	6	-110545	7776
2	5	0	3	5	-20755	972
2	5	0	4	4	-505	54
2	5	0	5	3	-12275	162
2	5	0	6	2	-2920	81
2	5	0	7	1	1010	27
2	5	1	0	7	-485	648
2	5	1	1	6	27965	3888
2	5	1	2	5	-10325	648
2	5	1	3	4	-6875	108
2	5	1	4	3	10715	162
2	5	1	5	2	1045	27
2	5	1	6	1	2480	27
2	5	2	0	6	-110545	7776
2	5	2	1	5	-10325	648
2	5	2	2	4	395	9
2	5	2	3	3	-3460	81
2	5	2	4	2	-20	27
2	5	2	5	1	-6160	9
2	5	3	0	5	-20755	972
2	5	3	1	4	-6875	108
2	5	3	2	3	-3460	81
2	5	3	3	2	15310	81
2	5	3	4	1	17260	27
2	5	4	0	4	-505	54
2	5	4	1	3	10715	162
2	5	4	2	2	-20	27
2	5	4	3	1	17260	27
2	5	5	0	3	-12275	162
2	5	5	1	2	1045	27
2	5	5	2	1	-6160	9
2	5	6	0	2	-2920	81
2	5	6	1	1	2480	27
2	5	7	0	1	1010	27
2	6	0	0	7	-6155	3888
2	6	0	1	6	-12145	5832
2	6	0	2	5	-84035	3888
2	6	0	3	4	-5935	324
2	6	0	4	3	8395	486
2	6	0	5	2	-2920	81
2	6	0	6	1	-3080	81
2	6	1	0	6	-12145	5832
2	6	1	1	5	-28145	1944
2	6	1	2	4	-5195	54
2	6	1	3	3	-64835	486
2	6	1	4	2	-2065	162
2	6	1	5	1	2480	27
2	6	2	0	5	-84035	3888
2	6	2	1	4	-5195	54
2	6	2	2	3	-12775	162
2	6	2	3	2	-20735	162
2	6	2	4	1	7010	27
2	6	3	0	4	-5935	324
2	6	3	1	3	-64835	486
2	6	3	2	2	-20735	162
2	6	3	3	1	-61600	81
2	6	4	0	3	8395	486
2	6	4	1	2	-2065	162
2	6	4	2	1	7010	27
2	6	5	0	2	-2920	81
2	6	5	1	1	2480	27
2	6	6	0	1	-3080	81
2	7	0	0	6	-6335	2916
2	7	0	1	5	1895	972
2	7	0	2	4	-125	54
2	7	0	3	3	4655	243
2	7	0	4	2	4105	81
2	7	0	5	1	1010	27
2	7	1	0	5	1895	972
2	7	1	1	4	280	27
2	7	1	2	3	-2230	81
2	7	1	3	2	-5450	81
2	7	1	4	1	-4400	27
2	7	2	0	4	-125	54
2	7	2	1	3	-2230	81
2	7	2	2	2	920	27
2	7	2	3	1	3350	27
2	7	3	0	3	4655	243
2	7	3	1	2	-5450	81
2	7	3	2	1	3350	27
2	7	4	0	2	4105	81
2	7	4	1	1	-4400	27
2	7	5	0	1	1010	27
2	8	0	0	5	-5905	1944
2	8	0	1	4	35	27
2	8	0	2	3	-5975	324
2	8	0	3	2	-175	81
2	8	0	4	1	530	27
2	8	1	0	4	35	27
2	8	1	1	3	1265	81
2	8	1	2	2	-1565	54
2	8	1	3	1	230	27
2	8	2	0	3	-5975	324
2	8	2	1	2	-1565	54
2	8	2	2	1	-1100	9
2	8	3	0	2	-175	81
2	8	3	1	1	230	27
2	8	4	0	1	530	27
2	9	0	0	4	-1615	972
2	9	0	1	3	10225	1458
2	9	0	2	2	-2200	243
2	9	0	3	1	-2200	243
2	9	1	0	3	10225	1458
2	9	1	1	2	6535	243
2	9	1	2	1	1850	81
2	9	2	0	2	-2200	243
2	9	2	1	1	1850	81
2	9	3	0	1	-2200	243
2	10	0	0	3	-400	729
2	10	0	1	2	2765	486
2	10	0	2	1	995	81
2	10	1	0	2	2765	486
2	10	1	1	1	-440	81
2	10	2	0	1	995	81
2	11	0	0	2	-40	243
2	11	0	1	1	-40	81
2	11	1	0	1	-40	81
2	12	0	0	1	-10	243
3	0	0	3	9	5	64
3	0	0	4	8	425	1728
3	0	0	5	7	-65	144
3	0	0	6	6	1775	972
3	0	0	7	5	-505	729
3	0	0	8	4	21205	5832
3	0	0	9	3	9325	729
3	0	0	10	2	-400	729
3	0	0	11	1	-80	729
3	0	0	12	0	7280	729
3	0	1	2	9	-5	64
3	0	1	3	8	-125	216
3	0	1	4	7	-245	288
3	0	1	5	6	-5455	648
3	0	1	6	5	-3425	1458
3	0	1	7	4	-20885	2916
3	0	1	8	3	425	162
3	0	1	9	2	14225	729
3	0	1	10	1	-880	729
3	0	1	11	0	-40	243
3	0	2	1	9	-5	64
3	0	2	2	8	-35	144
3	0	2	3	7	-145	72
3	0	2	4	6	-6955	648
3	0	2	5	5	-36785	1944
3	0	2	6	4	-4150	729
3	0	2	7	3	-1985	81
3	0	2	8	2	25	81
3	0	2	9	1	32050	729
3	0	2	10	0	-220	243
3	0	3	0	9	5	64
3	0	3	1	8	-125	216
3	0	3	2	7	-145	72
3	0	3	3	6	4385	486
3	0	3	4	5	-9835	1458
3	0	3	5	4	50635	2916
3	0	3	6	3	27695	486
3	0	3	7	2	-1420	243
3	0	3	8	1	2890	243
3	0	3	9	0	41540	729
3	0	4	0	8	425	1728
3	0	4	1	7	-245	288
3	0	4	2	6	-6955	648
3	0	4	3	5	-9835	1458
3	0	4	4	4	-509465	5832
3	0	4	5	3	-5795	162
3	0	4	6	2	8450	243
3	0	4	7	1	-6370	243
3	0	4	8	0	-550	81
3	0	5	0	7	-65	144
3	0	5	1	6	-5455	648
3	0	5	2	5	-36785	1944
3	0	5	3	4	50635	2916
3	0	5	4	3	-5795	162
3	0	5	5	2	3380	81
3	0	5	6	1	21700	243
3	0	5	7	0	-880	81
3	0	6	0	6	1775	972
3	0	6	1	5	-3425	1458
3	0	6	2	4	-4150	729
3	0	6	3	3	27695	486
3	0	6	4	2	8450	243
3	0	6	5	1	21700	243
3	0	6	6	0	26080	243
3	0	7	0	5	-505	729
3	0	7	1	4	-20885	2916
3	0	7	2	3	-1985	81
3	0	7	3	2	-1420	243
3	0	7	4	1	-6370	243
3	0	7	5	0	-880	81
3	0	8	0	4	21205	5832
3	0	8	1	3	425	162
3	0	8	2	2	25	81
3	0	8	3	1	2890	243
3	0	8	4	0	-550	81
3	0	9	0	3	9325	729
3	0	9	1	2	14225	729
3	0	9	2	1	32050	729
3	0	9	3	0	41540	729
3	0	10	0	2	-400	729
3	0	10	1	1	-880	729
3	0	10	2	0	-220	243
3	0	11	0	1	-80	729
3	0	11	1	0	-40	243
3	0	12	0	0	7280	729
3	1	0	2	9	-5	64
3	1	0	3	8	-125	216
3	1	0	4	7	-245	288
3	1	0	5	6	-5455	648
3	1	0	6	5	-3425	1458
3	1	0	7	4	-20885	2916
3	1	0	8	3	425	162
3	1	0	9	2	14225	729
3	1	0	10	1	-880	729
3	1	0	11	0	-40	243
3	1	1	1	9	15	64
3	1	1	2	8	665	576
3	1	1	3	7	-85	144
3	1	1	4	6	-26605	1296
3	1	1	5	5	-18005	243
3	1	1	6	4	-146195	2916
3	1	1	7	3	-2755	81
3	1	1	8	2	50	81
3	1	1	9	1	-8800	729
3	1	1	10	0	-440	243
3	1	2	0	9	-5	64
3	1	2	1	8	665	576
3	1	2	2	7	325	48
3	1	2	3	6	11995	1296
3	1	2	4	5	-9835	486
3	1	2	5	4	-68845	486
3	1	2	6	3	-13615	162
3	1	2	7	2	-3445	81
3	1	2	8	1	460	81
3	1	2	9	0	-2200	243
3	1	3	0	8	-125	216
3	1	3	1	7	-85	144
3	1	3	2	6	11995	1296
3	1	3	3	5	194695	2916
3	1	3	4	4	224015	2916
3	1	3	5	3	1775	81
3	1	3	6	2	2210	243
3	1	3	7	1	8540	243
3	1	3	8	0	-2200	81
3	1	4	0	7	-245	288
3	1	4	1	6	-26605	1296
3	1	4	2	5	-9835	486
3	1	4	3	4	224015	2916
3	1	4	4	3	-7400	81
3	1	4	5	2	-6590	81
3	1	4	6	1	-17860	243
3	1	4	7	0	8560	81
3	1	5	0	6	-5455	648
3	1	5	1	5	-18005	243
3	1	5	2	4	-68845	486
3	1	5	3	3	1775	81
3	1	5	4	2	-6590	81
3	1	5	5	1	-5200	81
3	1	5	6	0	-6160	81
3	1	6	0	5	-3425	1458
3	1	6	1	4	-146195	2916
3	1	6	2	3	-13615	162
3	1	6	3	2	2210	243
3	1	6	4	1	-17860	243
3	1	6	5	0	-6160	81
3	1	7	0	4	-20885	2916
3	1	7	1	3	-2755	81
3	1	7	2	2	-3445	81
3	1	7	3	1	8540	243
3	1	7	4	0	8560	81
3	1	8	0	3	425	162
3	1	8	1	2	50	81
3	1	8	2	1	460	81
3	1	8	3	0	-2200	81
3	1	9	0	2	14225	729
3	1	9	1	1	-8800	729
3	1	9	2	0	-2200	243
3	1	10	0	1	-880	729
3	1	10	1	0	-440	243
3	1	11	0	0	-40	243
3	2	0	1	9	-5	64
3	2	0	2	8	-35	144
3	2	0	3	7	-145	72
3	2	0	4	6	-6955	648
3	2	0	5	5	-36785	1944
3	2	0	6	4	-4150	729
3	2	0	7	3	-1985	81
3	2	0	8	2	25	81
3	2	0	9	1	32050	729
3	2	0	10	0	-220	243
3	2	1	0	9	-5	64
3	2	1	1	8	665	576
3	2	1	2	7	325	48
3	2	1	3	6	11995	1296
3	2	1	4	5	-9835	486
3	2	1	5	4	-68845	486
3	2	1	6	3	-13615	162
3	2	1	7	2	-3445	81
3	2	1	8	1	460	81
3	2	1	9	0	-2200	243
3	2	2	0	8	-35	144
3	2	2	1	7	325	48
3	2	2	2	6	38195	432
3	2	2	3	5	25400	243
3	2	2	4	4	115045	972
3	2	2	5	3	-6740	27
3	2	2	6	2	-3350	81
3	2	2	7	1	-7880	81
3	2	2	8	0	2680	27
3	2	3	0	7	-145	72
3	2	3	1	6	11995	1296
3	2	3	2	5	25400	243
3	2	3	3	4	99250	729
3	2	3	4	3	46135	162
3	2	3	5	2	-4270	81
3	2	3	6	1	8020	243
3	2	3	7	0	-8800	81
3	2	4	0	6	-6955	648
3	2	4	1	5	-9835	486
3	2	4	2	4	115045	972
3	2	4	3	3	46135	162
3	2	4	4	2	15115	81
3	2	4	5	1	1580	81
3	2	4	6	0	-15400	81
3	2	5	0	5	-36785	1944
3	2	5	1	4	-68845	486
3	2	5	2	3	-6740	27
3	2	5	3	2	-4270	81
3	2	5	4	1	1580	81
3	2	5	5	0	9500	27
3	2	6	0	4	-4150	729
3	2	6	1	3	-13615	162
3	2	6	2	2	-3350	81
3	2	6	3	1	8020	243
3	2	6	4	0	-15400	81
3	2	7	0	3	-1985	81
3	2	7	1	2	-3445	81
3	2	7	2	1	-7880	81
3	2	7	3	0	-8800	81
3	2	8	0	2	25	81
3	2	8	1	1	460	81
3	2	8	2	0	2680	27
3	2	9	0	1	32050	729
3	2	9	1	0	-2200	243
3	2	10	0	0	-220	243
3	3	0	0	9	5	64
3	3	0	1	8	-125	216
3	3	0	2	7	-145	72
3	3	0	3	6	4385	486
3	3	0	4	5	-9835	1458
3	3	0	5	4	50635	2916
3	3	0	6	3	27695	486
3	3	0	7	2	-1420	243
3	3	0	8	1	2890	243
3	3	0	9	0	41540	729
3	3	1	0	8	-125	216
3	3	1	1	7	-85	144
3	3	1	2	6	11995	1296
3	3	1	3	5	194695	2916
3	3	1	4	4	224015	2916
3	3	1	5	3	1775	81
3	3	1	6	2	2210	243
3	3	1	7	1	8540	243
3	3	1	8	0	-2200	81
3	3	2	0	7	-145	72
3	3	2	1	6	11995	1296
3	3	2	2	5	25400	243
3	3	2	3	4	99250	729
3	3	2	4	3	46135	162
3	3	2	5	2	-4270	81
3	3	2	6	1	8020	243
3	3	2	7	0	-8800	81
3	3	3	0	6	4385	486
3	3	3	1	5	194695	2916
3	3	3	2	4	99250	729
3	3	3	3	3	-59605	243
3	3	3	4	2	12265	243
3	3	3	5	1	-32560	243
3	3	3	6	0	118220	243
3	3	4	0	5	-9835	1458
3	3	4	1	4	224015	2916
3	3	4	2	3	46135	162
3	3	4	3	2	12265	243
3	3	4	4	1	7900	243
3	3	4	5	0	-30800	81
3	3	5	0	4	50635	2916
3	3	5	1	3	1775	81
3	3	5	2	2	-4270	81
3	3	5	3	1	-32560	243
3	3	5	4	0	-30800	81
3	3	6	0	3	27695	486
3	3	6	1	2	2210	243
3	3	6	2	1	8020	243
3	3	6	3	0	118220	243
3	3	7	0	2	-1420	243
3	3	7	1	1	8540	243
3	3	7	2	0	-8800	81
3	3	8	0	1	2890	243
3	3	8	1	0	-2200	81
3	3	9	0	0	41540	729
3	4	0	0	8	425	1728
3	4	0	1	7	-245	288
3	4	0	2	6	-6955	648
3	4	0	3	5	-9835	1458
3	4	0	4	4	-509465	5832
3	4	0	5	3	-5795	162
3	4	0	6	2	8450	243
3	4	0	7	1	-6370	243
3	4	0	8	0	-550	81
3	4	1	0	7	-245	288
3	4	1	1	6	-26605	1296
3	4	1	2	5	-9835	486
3	4	1	3	4	224015	2916
3	4	1	4	3	-7400	81
3	4	1	5	2	-6590	81
3	4	1	6	1	-17860	243
3	4	1	7	0	8560	81
3	4	2	0	6	-6955	648
3	4	2	1	5	-9835	486
3	4	2	2	4	115045	972
3	4	2	3	3	46135	162
3	4	2	4	2	15115	81
3	4	2	5	1	1580	81
3	4	2	6	0	-15400	81
3	4	3	0	5	-9835	1458
3	4	3	1	4	224015	2916
3	4	3	2	3	46135	162
3	4	3	3	2	12265	243
3	4	3	4	1	7900	243
3	4	3	5	0	-30800	81
3	4	4	0	4	-509465	5832
3	4	4	1	3	-7400	81
3	4	4	2	2	15115	81
3	4	4	3	1	7900	243
3	4	4	4	0	58700	81
3	4	5	0	3	-5795	162
