z0	z1	z2	z3	z4	numerator	denominator
1	4	3	2	5	70	3
1	4	3	3	4	-7840	243
1	4	3	4	3	7900	243
1	4	3	5	2	17260	27
1	4	4	0	6	2695	2916
1	4	4	1	5	-385	3
1	4	4	2	4	-12490	81
1	4	4	3	3	7900	243
1	4	4	4	2	-38500	27
1	4	5	0	5	265	3
1	4	5	1	4	-6130	81
1	4	5	2	3	1580	81
1	4	5	3	2	17260	27
1	4	6	0	4	3010	243
1	4	6	1	3	-17860	243
1	4	6	2	2	7010	27
1	4	7	0	3	-6370	243
1	4	7	1	2	-4400	27
1	4	8	0	2	530	27
1	5	0	0	9	-1325	2592
1	5	0	1	8	-14425	2592
1	5	0	2	7	162035	972
1	5	0	3	6	83645	729
1	5	0	4	5	265	3
1	5	0	5	4	12220	81
1	5	0	6	3	21700	243
1	5	0	7	2	1010	27
1	5	1	0	8	-14425	2592
1	5	1	1	7	-22645	486
1	5	1	2	6	-6265	243
1	5	1	3	5	-80	3
1	5	1	4	4	-6130	81
1	5	1	5	3	-5200	81
1	5	1	6	2	2480	27
1	5	2	0	7	162035	972
1	5	2	1	6	-6265	243
1	5	2	2	5	-270	1
1	5	2	3	4	700	81
1	5	2	4	3	1580	81
1	5	2	5	2	-6160	9
1	5	3	0	6	83645	729
1	5	3	1	5	-80	3
1	5	3	2	4	700	81
1	5	3	3	3	-32560	243
1	5	3	4	2	17260	27
1	5	4	0	5	265	3
1	5	4	1	4	-6130	81
1	5	4	2	3	1580	81
1	5	4	3	2	17260	27
1	5	5	0	4	12220	81
1	5	5	1	3	-5200	81
1	5	5	2	2	-6160	9
1	5	6	0	3	21700	243
1	5	6	1	2	2480	27
1	5	7	0	2	1010	27
1	6	0	0	8	-14425	15552
1	6	0	1	7	-22645	2916
1	6	0	2	6	324215	1458
1	6	0	3	5	410	9
1	6	0	4	4	3010	243
1	6	0	5	3	21700	243
1	6	0	6	2	-3080	81
1	6	1	0	7	-22645	2916
1	6	1	1	6	-40285	729
1	6	1	2	5	140	3
1	6	1	3	4	-2540	243
1	6	1	4	3	-17860	243
1	6	1	5	2	2480	27
1	6	2	0	6	324215	1458
1	6	2	1	5	140	3
1	6	2	2	4	-7750	81
1	6	2	3	3	8020	243
1	6	2	4	2	7010	27
1	6	3	0	5	410	9
1	6	3	1	4	-2540	243
1	6	3	2	3	8020	243
1	6	3	3	2	-61600	81
1	6	4	0	4	3010	243
1	6	4	1	3	-17860	243
1	6	4	2	2	7010	27
1	6	5	0	3	21700	243
1	6	5	1	2	2480	27
1	6	6	0	2	-3080	81
1	7	0	0	7	-3235	2916
1	7	0	1	6	-5755	729
1	7	0	2	5	500	3
1	7	0	3	4	4150	243
1	7	0	4	3	-6370	243
1	7	0	5	2	1010	27
1	7	1	0	6	-5755	729
1	7	1	1	5	-140	3
1	7	1	2	4	3340	81
1	7	1	3	3	8540	243
1	7	1	4	2	-4400	27
1	7	2	0	5	500	3
1	7	2	1	4	3340	81
1	7	2	2	3	-7880	81
1	7	2	3	2	3350	27
1	7	3	0	4	4150	243
1	7	3	1	3	8540	243
1	7	3	2	2	3350	27
1	7	4	0	3	-6370	243
1	7	4	1	2	-4400	27
1	7	5	0	2	1010	27
1	8	0	0	6	-5755	5832
1	8	0	1	5	-35	6
1	8	0	2	4	7100	81
1	8	0	3	3	2890	243
1	8	0	4	2	530	27
1	8	1	0	5	-35	6
1	8	1	1	4	-2000	81
1	8	1	2	3	460	81
1	8	1	3	2	230	27
1	8	2	0	4	7100	81
1	8	2	1	3	460	81
1	8	2	2	2	-1100	9
1	8	3	0	3	2890	243
1	8	3	1	2	230	27
1	8	4	0	2	530	27
1	9	0	0	5	-35	54
1	9	0	1	4	-2000	729
1	9	0	2	3	32050	729
1	9	0	3	2	-2200	243
1	9	1	0	4	-2000	729
1	9	1	1	3	-8800	729
1	9	1	2	2	1850	81
1	9	2	0	3	32050	729
1	9	2	1	2	1850	81
1	9	3	0	2	-2200	243
1	10	0	0	4	-200	729
1	10	0	1	3	-880	729
1	10	0	2	2	995	81
1	10	1	0	3	-880	729
1	10	1	1	2	-440	81
1	10	2	0	2	995	81
1	11	0	0	3	-80	729
1	11	0	1	2	-40	81
1	11	1	0	2	-40	81
1	12	0	0	2	-10	243
2	0	0	0	13	-275	2048
2	0	0	3	10	-2005	2304
2	0	0	4	9	-625	432
2	0	0	5	8	-4145	1728
2	0	0	6	7	-30535	7776
2	0	0	7	6	-23605	5832
2	0	0	8	5	-5905	1944
2	0	0	9	4	-1615	972
2	0	0	10	3	-400	729
2	0	0	11	2	-40	243
2	0	0	12	1	-10	243
2	0	1	2	10	9515	768
2	0	1	3	9	4775	108
2	0	1	4	8	152075	1728
2	0	1	5	7	215705	1296
2	0	1	6	6	1292765	5832
2	0	1	7	5	40265	243
2	0	1	8	4	9185	108
2	0	1	9	3	32450	729
2	0	1	10	2	3205	243
2	0	1	11	1	-40	81
2	0	2	1	10	9515	768
2	0	2	2	9	-625	72
2	0	2	3	8	875	864
2	0	2	4	7	223165	2592
2	0	2	5	6	58325	1944
2	0	2	6	5	14555	486
2	0	2	7	4	2300	27
2	0	2	8	3	25	81
2	0	2	9	2	-2200	243
2	0	2	10	1	995	81
2	0	3	0	10	-2005	2304
2	0	3	1	9	4775	108
2	0	3	2	8	875	864
2	0	3	3	7	-16595	1944
2	0	3	4	6	748465	5832
2	0	3	5	5	7265	243
2	0	3	6	4	-3610	81
2	0	3	7	3	13160	243
2	0	3	8	2	1850	81
2	0	3	9	1	-2200	243
2	0	4	0	9	-625	432
2	0	4	1	8	152075	1728
2	0	4	2	7	223165	2592
2	0	4	3	6	748465	5832
2	0	4	4	5	391105	972
2	0	4	5	4	13805	54
2	0	4	6	3	30320	243
2	0	4	7	2	8155	81
2	0	4	8	1	530	27
2	0	5	0	8	-4145	1728
2	0	5	1	7	215705	1296
2	0	5	2	6	58325	1944
2	0	5	3	5	7265	243
2	0	5	4	4	13805	54
2	0	5	5	3	-2290	81
2	0	5	6	2	-2920	81
2	0	5	7	1	1010	27
2	0	6	0	7	-30535	7776
2	0	6	1	6	1292765	5832
2	0	6	2	5	14555	486
2	0	6	3	4	-3610	81
2	0	6	4	3	30320	243
2	0	6	5	2	-2920	81
2	0	6	6	1	-3080	81
2	0	7	0	6	-23605	5832
2	0	7	1	5	40265	243
2	0	7	2	4	2300	27
2	0	7	3	3	13160	243
2	0	7	4	2	8155	81
2	0	7	5	1	1010	27
2	0	8	0	5	-5905	1944
2	0	8	1	4	9185	108
2	0	8	2	3	25	81
2	0	8	3	2	1850	81
2	0	8	4	1	530	27
2	0	9	0	4	-1615	972
2	0	9	1	3	32450	729
2	0	9	2	2	-2200	243
2	0	9	3	1	-2200	243
2	0	10	0	3	-400	729
2	0	10	1	2	3205	243
2	0	10	2	1	995	81
2	0	11	0	2	-40	243
2	0	11	1	1	-40	81
2	0	12	0	1	-10	243
2	1	0	2	10	9515	768
2	1	0	3	9	4775	108
2	1	0	4	8	152075	1728
2	1	0	5	7	215705	1296
2	1	0	6	6	1292765	5832
2	1	0	7	5	40265	243
2	1	0	8	4	9185	108
2	1	0	9	3	32450	729
2	1	0	10	2	3205	243
2	1	0	11	1	-40	81
2	1	1	1	10	-2005	384
2	1	1	2	9	-625	36
2	1	1	3	8	875	432
2	1	1	4	7	-23075	1296
2	1	1	5	6	58325	972
2	1	1	6	5	55865	243
2	1	1	7	4	2980	27
2	1	1	8	3	4100	81
2	1	1	9	2	17470	243
2	1	1	10	1	-440	81
2	1	2	0	10	9515	768
2	1	2	1	9	-625	36
2	1	2	2	8	-20725	288
2	1	2	3	7	-55475	648
2	1	2	4	6	-437375	1944
2	1	2	5	5	-18655	81
2	1	2	6	4	-1045	27
2	1	2	7	3	-4660	81
2	1	2	8	2	-1525	27
2	1	2	9	1	1850	81
2	1	3	0	9	4775	108
2	1	3	1	8	875	432
2	1	3	2	7	-55475	648
2	1	3	3	6	-126335	1458
2	1	3	4	5	-39005	243
2	1	3	5	4	-2360	27
2	1	3	6	3	-26950	243
2	1	3	7	2	-10310	81
2	1	3	8	1	230	27
2	1	4	0	8	152075	1728
2	1	4	1	7	-23075	1296
2	1	4	2	6	-437375	1944
2	1	4	3	5	-39005	243
2	1	4	4	4	-18185	54
2	1	4	5	3	-110	81
2	1	4	6	2	6460	81
2	1	4	7	1	-4400	27
2	1	5	0	7	215705	1296
2	1	5	1	6	58325	972
2	1	5	2	5	-18655	81
2	1	5	3	4	-2360	27
2	1	5	4	3	-110	81
2	1	5	5	2	-980	27
2	1	5	6	1	2480	27
2	1	6	0	6	1292765	5832
2	1	6	1	5	55865	243
2	1	6	2	4	-1045	27
2	1	6	3	3	-26950	243
2	1	6	4	2	6460	81
2	1	6	5	1	2480	27
2	1	7	0	5	40265	243
2	1	7	1	4	2980	27
2	1	7	2	3	-4660	81
2	1	7	3	2	-10310	81
2	1	7	4	1	-4400	27
2	1	8	0	4	9185	108
2	1	8	1	3	4100	81
2	1	8	2	2	-1525	27
2	1	8	3	1	230	27
2	1	9	0	3	32450	729
2	1	9	1	2	17470	243
2	1	9	2	1	1850	81
2	1	10	0	2	3205	243
2	1	10	1	1	-440	81
2	1	11	0	1	-40	81
2	2	0	1	10	9515	768
2	2	0	2	9	-625	72
2	2	0	3	8	875	864
2	2	0	4	7	223165	2592
2	2	0	5	6	58325	1944
2	2	0	6	5	14555	486
2	2	0	7	4	2300	27
2	2	0	8	3	25	81
2	2	0	9	2	-2200	243
2	2	0	10	1	995	81
2	2	1	0	10	9515	768
2	2	1	1	9	-625	36
2	2	1	2	8	-20725	288
2	2	1	3	7	-55475	648
2	2	1	4	6	-437375	1944
2	2	1	5	5	-18655	81
2	2	1	6	4	-1045	27
2	2	1	7	3	-4660	81
2	2	1	8	2	-1525	27
2	2	1	9	1	1850	81
2	2	2	0	9	-625	72
2	2	2	1	8	-20725	288
2	2	2	2	7	-10115	432
2	2	2	3	6	-145775	972
2	2	2	4	5	-30095	162
2	2	2	5	4	-1765	9
2	2	2	6	3	-1730	81
2	2	2	7	2	4970	27
2	2	2	8	1	-1100	9
2	2	3	0	8	875	864
2	2	3	1	7	-55475	648
2	2	3	2	6	-145775	972
2	2	3	3	5	-34270	243
2	2	3	4	4	-1715	27
2	2	3	5	3	-8320	81
2	2	3	6	2	-20290	81
2	2	3	7	1	3350	27
2	2	4	0	7	223165	2592
2	2	4	1	6	-437375	1944
2	2	4	2	5	-30095	162
2	2	4	3	4	-1715	27
2	2	4	4	3	-680	81
2	2	4	5	2	-1505	27
2	2	4	6	1	7010	27
2	2	5	0	6	58325	1944
2	2	5	1	5	-18655	81
2	2	5	2	4	-1765	9
2	2	5	3	3	-8320	81
2	2	5	4	2	-1505	27
2	2	5	5	1	-6160	9
2	2	6	0	5	14555	486
2	2	6	1	4	-1045	27
2	2	6	2	3	-1730	81
2	2	6	3	2	-20290	81
2	2	6	4	1	7010	27
2	2	7	0	4	2300	27
2	2	7	1	3	-4660	81
2	2	7	2	2	4970	27
2	2	7	3	1	3350	27
2	2	8	0	3	25	81
2	2	8	1	2	-1525	27
2	2	8	2	1	-1100	9
2	2	9	0	2	-2200	243
2	2	9	1	1	1850	81
2	2	10	0	1	995	81
2	3	0	0	10	-2005	2304
2	3	0	1	9	4775	108
2	3	0	2	8	875	864
2	3	0	3	7	-16595	1944
2	3	0	4	6	748465	5832
2	3	0	5	5	7265	243
2	3	0	6	4	-3610	81
2	3	0	7	3	13160	243
2	3	0	8	2	1850	81
2	3	0	9	1	-2200	243
2	3	1	0	9	4775	108
2	3	1	1	8	875	432
2	3	1	2	7	-55475	648
2	3	1	3	6	-126335	1458
2	3	1	4	5	-39005	243
2	3	1	5	4	-2360	27
2	3	1	6	3	-26950	243
2	3	1	7	2	-10310	81
2	3	1	8	1	230	27
2	3	2	0	8	875	864
2	3	2	1	7	-55475	648
2	3	2	2	6	-145775	972
2	3	2	3	5	-34270	243
2	3	2	4	4	-1715	27
2	3	2	5	3	-8320	81
2	3	2	6	2	-20290	81
2	3	2	7	1	3350	27
2	3	3	0	7	-16595	1944
2	3	3	1	6	-126335	1458
2	3	3	2	5	-34270	243
2	3	3	3	4	-14690	81
2	3	3	4	3	25630	243
2	3	3	5	2	27460	81
2	3	3	6	1	-61600	81
2	3	4	0	6	748465	5832
2	3	4	1	5	-39005	243
2	3	4	2	4	-1715	27
2	3	4	3	3	25630	243
2	3	4	4	2	6380	81
2	3	4	5	1	17260	27
2	3	5	0	5	7265	243
2	3	5	1	4	-2360	27
2	3	5	2	3	-8320	81
2	3	5	3	2	27460	81
2	3	5	4	1	17260	27
2	3	6	0	4	-3610	81
2	3	6	1	3	-26950	243
2	3	6	2	2	-20290	81
2	3	6	3	1	-61600	81
2	3	7	0	3	13160	243
2	3	7	1	2	-10310	81
2	3	7	2	1	3350	27
2	3	8	0	2	1850	81
2	3	8	1	1	230	27
2	3	9	0	1	-2200	243
2	4	0	0	9	-625	432
2	4	0	1	8	152075	1728
2	4	0	2	7	223165	2592
2	4	0	3	6	748465	5832
2	4	0	4	5	391105	972
2	4	0	5	4	13805	54
2	4	0	6	3	30320	243
2	4	0	7	2	8155	81
2	4	0	8	1	530	27
2	4	1	0	8	152075	1728
2	4	1	1	7	-23075	1296
2	4	1	2	6	-437375	1944
2	4	1	3	5	-39005	243
2	4	1	4	4	-18185	54
2	4	1	5	3	-110	81
2	4	1	6	2	6460	81
2	4	1	7	1	-4400	27
2	4	2	0	7	223165	2592
2	4	2	1	6	-437375	1944
2	4	2	2	5	-30095	162
2	4	2	3	4	-1715	27
2	4	2	4	3	-680	81
2	4	2	5	2	-1505	27
2	4	2	6	1	7010	27
2	4	3	0	6	748465	5832
2	4	3	1	5	-39005	243
2	4	3	2	4	-1715	27
2	4	3	3	3	25630	243
2	4	3	4	2	6380	81
2	4	3	5	1	17260	27
2	4	4	0	5	391105	972
2	4	4	1	4	-18185	54
2	4	4	2	3	-680	81
2	4	4	3	2	6380	81
2	4	4	4	1	-38500	27
2	4	5	0	4	13805	54
2	4	5	1	3	-110	81
2	4	5	2	2	-1505	27
2	4	5	3	1	17260	27
2	4	6	0	3	30320	243
2	4	6	1	2	6460	81
2	4	6	2	1	7010	27
2	4	7	0	2	8155	81
2	4	7	1	1	-4400	27
2	4	8	0	1	530	27
2	5	0	0	8	-4145	1728
2	5	0	1	7	215705	1296
2	5	0	2	6	58325	1944
2	5	0	3	5	7265	243
2	5	0	4	4	13805	54
2	5	0	5	3	-2290	81
2	5	0	6	2	-2920	81
2	5	0	7	1	1010	27
2	5	1	0	7	215705	1296
2	5	1	1	6	58325	972
2	5	1	2	5	-18655	81
2	5	1	3	4	-2360	27
2	5	1	4	3	-110	81
2	5	1	5	2	-980	27
2	5	1	6	1	2480	27
2	5	2	0	6	58325	1944
2	5	2	1	5	-18655	81
2	5	2	2	4	-1765	9
2	5	2	3	3	-8320	81
2	5	2	4	2	-1505	27
2	5	2	5	1	-6160	9
2	5	3	0	5	7265	243
2	5	3	1	4	-2360	27
2	5	3	2	3	-8320	81
2	5	3	3	2	27460	81
2	5	3	4	1	17260	27
2	5	4	0	4	13805	54
2	5	4	1	3	-110	81
2	5	4	2	2	-1505	27
2	5	4	3	1	17260	27
2	5	5	0	3	-2290	81
2	5	5	1	2	-980	27
2	5	5	2	1	-6160	9
2	5	6	0	2	-2920	81
2	5	6	1	1	2480	27
2	5	7	0	1	1010	27
2	6	0	0	7	-30535	7776
2	6	0	1	6	1292765	5832
2	6	0	2	5	14555	486
2	6	0	3	4	-3610	81
2	6	0	4	3	30320	243
2	6	0	5	2	-2920	81
2	6	0	6	1	-3080	81
2	6	1	0	6	1292765	5832
2	6	1	1	5	55865	243
2	6	1	2	4	-1045	27
2	6	1	3	3	-26950	243
2	6	1	4	2	6460	81
2	6	1	5	1	2480	27
2	6	2	0	5	14555	486
2	6	2	1	4	-1045	27
2	6	2	2	3	-1730	81
2	6	2	3	2	-20290	81
2	6	2	4	1	7010	27
2	6	3	0	4	-3610	81
2	6	3	1	3	-26950	243
2	6	3	2	2	-20290	81
2	6	3	3	1	-61600	81
2	6	4	0	3	30320	243
2	6	4	1	2	6460	81
2	6	4	2	1	7010	27
2	6	5	0	2	-2920	81
2	6	5	1	1	2480	27
2	6	6	0	1	-3080	81
2	7	0	0	6	-23605	5832
2	7	0	1	5	40265	243
2	7	0	2	4	2300	27
2	7	0	3	3	13160	243
2	7	0	4	2	8155	81
2	7	0	5	1	1010	27
2	7	1	0	5	40265	243
2	7	1	1	4	2980	27
2	7	1	2	3	-4660	81
2	7	1	3	2	-10310	81
2	7	1	4	1	-4400	27
2	7	2	0	4	2300	27
2	7	2	1	3	-4660	81
2	7	2	2	2	4970	27
2	7	2	3	1	3350	27
2	7	3	0	3	13160	243
2	7	3	1	2	-10310	81
2	7	3	2	1	3350	27
2	7	4	0	2	8155	81
2	7	4	1	1	-4400	27
2	7	5	0	1	1010	27
2	8	0	0	5	-5905	1944
2	8	0	1	4	9185	108
2	8	0	2	3	25	81
2	8	0	3	2	1850	81
2	8	0	4	1	530	27
2	8	1	0	4	9185	108
2	8	1	1	3	4100	81
2	8	1	2	2	-1525	27
2	8	1	3	1	230	27
2	8	2	0	3	25	81
2	8	2	1	2	-1525	27
2	8	2	2	1	-1100	9
2	8	3	0	2	1850	81
2	8	3	1	1	230	27
2	8	4	0	1	530	27
2	9	0	0	4	-1615	972
2	9	0	1	3	32450	729
2	9	0	2	2	-2200	243
2	9	0	3	1	-2200	243
2	9	1	0	3	32450	729
2	9	1	1	2	17470	243
2	9	1	2	1	1850	81
2	9	2	0	2	-2200	243
2	9	2	1	1	1850	81
2	9	3	0	1	-2200	243
2	10	0	0	3	-400	729
2	10	0	1	2	3205	243
2	10	0	2	1	995	81
2	10	1	0	2	3205	243
2	10	1	1	1	-440	81
2	10	2	0	1	995	81
2	11	0	0	2	-40	243
2	11	0	1	1	-40	81
2	11	1	0	1	-40	81
2	12	0	0	1	-10	243
3	0	0	0	12	19215	2048
3	0	0	3	9	3645	64
3	0	0	4	8	113015	1728
3	0	0	5	7	13435	144
3	0	0	6	6	36590	243
3	0	0	7	5	133855	1458
3	0	0	8	4	378415	5832
3	0	0	9	3	42130	729
3	0	0	10	2	-400	729
3	0	0	11	1	-80	729
3	0	0	12	0	7280	729
3	0	1	2	9	-585	64
3	0	1	3	8	5015	432
3	0	1	4	7	2375	144
3	0	1	5	6	3520	81
3	0	1	6	5	164245	1458
3	0	1	7	4	43075	729
3	0	1	8	3	3250	81
3	0	1	9	2	32450	729
3	0	1	10	1	-880	729
3	0	1	11	0	-40	243
3	0	2	1	9	-585	64
3	0	2	2	8	6455	288
3	0	2	3	7	3815	72
3	0	2	4	6	-3755	81
3	0	2	5	5	13585	486
3	0	2	6	4	184885	1458
3	0	2	7	3	-770	81
3	0	2	8	2	25	81
3	0	2	9	1	32050	729
3	0	2	10	0	-220	243
3	0	3	0	9	3645	64
3	0	3	1	8	5015	432
3	0	3	2	7	3815	72
3	0	3	3	6	104860	243
3	0	3	4	5	412985	1458
3	0	3	5	4	206755	729
3	0	3	6	3	105580	243
3	0	3	7	2	13160	243
3	0	3	8	1	2890	243
3	0	3	9	0	41540	729
3	0	4	0	8	113015	1728
3	0	4	1	7	2375	144
3	0	4	2	6	-3755	81
3	0	4	3	5	412985	1458
3	0	4	4	4	-81595	2916
3	0	4	5	3	-7960	81
3	0	4	6	2	30320	243
3	0	4	7	1	-6370	243
3	0	4	8	0	-550	81
3	0	5	0	7	13435	144
3	0	5	1	6	3520	81
3	0	5	2	5	13585	486
3	0	5	3	4	206755	729
3	0	5	4	3	-7960	81
3	0	5	5	2	-2290	81
3	0	5	6	1	21700	243
3	0	5	7	0	-880	81
3	0	6	0	6	36590	243
3	0	6	1	5	164245	1458
3	0	6	2	4	184885	1458
3	0	6	3	3	105580	243
3	0	6	4	2	30320	243
3	0	6	5	1	21700	243
3	0	6	6	0	26080	243
3	0	7	0	5	133855	1458
3	0	7	1	4	43075	729
3	0	7	2	3	-770	81
3	0	7	3	2	13160	243
3	0	7	4	1	-6370	243
3	0	7	5	0	-880	81
3	0	8	0	4	378415	5832
3	0	8	1	3	3250	81
3	0	8	2	2	25	81
3	0	8	3	1	2890	243
3	0	8	4	0	-550	81
3	0	9	0	3	42130	729
3	0	9	1	2	32450	729
3	0	9	2	1	32050	729
3	0	9	3	0	41540	729
3	0	10	0	2	-400	729
3	0	10	1	1	-880	729
3	0	10	2	0	-220	243
3	0	11	0	1	-80	729
3	0	11	1	0	-40	243
3	0	12	0	0	7280	729
3	1	0	2	9	-585	64
3	1	0	3	8	5015	432
3	1	0	4	7	2375	144
3	1	0	5	6	3520	81
3	1	0	6	5	164245	1458
3	1	0	7	4	43075	729
3	1	0	8	3	3250	81
3	1	0	9	2	32450	729
3	1	0	10	1	-880	729
3	1	0	11	0	-40	243
3	1	1	1	9	-585	32
3	1	1	2	8	-7945	144
3	1	1	3	7	-4825	36
3	1	1	4	6	-10750	81
3	1	1	5	5	-25295	243
3	1	1	6	4	-114005	729
3	1	1	7	3	-1540	81
3	1	1	8	2	4100	81
3	1	1	9	1	-8800	729
3	1	1	10	0	-440	243
3	1	2	0	9	-585	64
3	1	2	1	8	-7945	144
3	1	2	2	7	455	24
3	1	2	3	6	-17450	81
3	1	2	4	5	-97315	486
3	1	2	5	4	9925	243
3	1	2	6	3	-21590	81
3	1	2	7	2	-4660	81
3	1	2	8	1	460	81
3	1	2	9	0	-2200	243
3	1	3	0	8	5015	432
3	1	3	1	7	-4825	36
3	1	3	2	6	-17450	81
3	1	3	3	5	-34250	729
3	1	3	4	4	-118045	729
3	1	3	5	3	-12400	81
3	1	3	6	2	-26950	243
3	1	3	7	1	8540	243
3	1	3	8	0	-2200	81
3	1	4	0	7	2375	144
3	1	4	1	6	-10750	81
3	1	4	2	5	-97315	486
3	1	4	3	4	-118045	729
3	1	4	4	3	42820	81
3	1	4	5	2	-110	81
3	1	4	6	1	-17860	243
3	1	4	7	0	8560	81
3	1	5	0	6	3520	81
3	1	5	1	5	-25295	243
3	1	5	2	4	9925	243
3	1	5	3	3	-12400	81
3	1	5	4	2	-110	81
3	1	5	5	1	-5200	81
3	1	5	6	0	-6160	81
3	1	6	0	5	164245	1458
3	1	6	1	4	-114005	729
3	1	6	2	3	-21590	81
3	1	6	3	2	-26950	243
3	1	6	4	1	-17860	243
3	1	6	5	0	-6160	81
3	1	7	0	4	43075	729
3	1	7	1	3	-1540	81
3	1	7	2	2	-4660	81
3	1	7	3	1	8540	243
3	1	7	4	0	8560	81
3	1	8	0	3	3250	81
3	1	8	1	2	4100	81
3	1	8	2	1	460	81
3	1	8	3	0	-2200	81
3	1	9	0	2	32450	729
3	1	9	1	1	-8800	729
3	1	9	2	0	-2200	243
3	1	10	0	1	-880	729
3	1	10	1	0	-440	243
3	1	11	0	0	-40	243
3	2	0	1	9	-585	64
3	2	0	2	8	6455	288
3	2	0	3	7	3815	72
3	2	0	4	6	-3755	81
3	2	0	5	5	13585	486
3	2	0	6	4	184885	1458
3	2	0	7	3	-770	81
3	2	0	8	2	25	81
3	2	0	9	1	32050	729
3	2	0	10	0	-220	243
3	2	1	0	9	-585	64
3	2	1	1	8	-7945	144
3	2	1	2	7	455	24
3	2	1	3	6	-17450	81
3	2	1	4	5	-97315	486
3	2	1	5	4	9925	243
3	2	1	6	3	-21590	81
3	2	1	7	2	-4660	81
3	2	1	8	1	460	81
3	2	1	9	0	-2200	243
3	2	2	0	8	6455	288
3	2	2	1	7	455	24
3	2	2	2	6	5450	27
3	2	2	3	5	-48715	243
3	2	2	4	4	-103465	486
3	2	2	5	3	16480	27
3	2	2	6	2	-1730	81
3	2	2	7	1	-7880	81
3	2	2	8	0	2680	27
3	2	3	0	7	3815	72
3	2	3	1	6	-17450	81
3	2	3	2	5	-48715	243
3	2	3	3	4	-163190	729
3	2	3	4	3	-52870	81
3	2	3	5	2	-8320	81
3	2	3	6	1	8020	243
3	2	3	7	0	-8800	81
3	2	4	0	6	-3755	81
3	2	4	1	5	-97315	486
3	2	4	2	4	-103465	486
3	2	4	3	3	-52870	81
3	2	4	4	2	-680	81
3	2	4	5	1	1580	81
3	2	4	6	0	-15400	81
3	2	5	0	5	13585	486
3	2	5	1	4	9925	243
3	2	5	2	3	16480	27
3	2	5	3	2	-8320	81
3	2	5	4	1	1580	81
3	2	5	5	0	9500	27
3	2	6	0	4	184885	1458
3	2	6	1	3	-21590	81
3	2	6	2	2	-1730	81
3	2	6	3	1	8020	243
3	2	6	4	0	-15400	81
3	2	7	0	3	-770	81
3	2	7	1	2	-4660	81
3	2	7	2	1	-7880	81
3	2	7	3	0	-8800	81
3	2	8	0	2	25	81
3	2	8	1	1	460	81
3	2	8	2	0	2680	27
3	2	9	0	1	32050	729
3	2	9	1	0	-2200	243
3	2	10	0	0	-220	243
3	3	0	0	9	3645	64
3	3	0	1	8	5015	432
3	3	0	2	7	3815	72
3	3	0	3	6	104860	243
3	3	0	4	5	412985	1458
3	3	0	5	4	206755	729
3	3	0	6	3	105580	243
3	3	0	7	2	13160	243
3	3	0	8	1	2890	243
3	3	0	9	0	41540	729
3	3	1	0	8	5015	432
3	3	1	1	7	-4825	36
3	3	1	2	6	-17450	81
3	3	1	3	5	-34250	729
3	3	1	4	4	-118045	729
3	3	1	5	3	-12400	81
3	3	1	6	2	-26950	243
3	3	1	7	1	8540	243
3	3	1	8	0	-2200	81
3	3	2	0	7	3815	72
3	3	2	1	6	-17450	81
3	3	2	2	5	-48715	243
3	3	2	3	4	-163190	729
3	3	2	4	3	-52870	81
3	3	2	5	2	-8320	81
3	3	2	6	1	8020	243
3	3	2	7	0	-8800	81
3	3	3	0	6	104860	243
3	3	3	1	5	-34250	729
3	3	3	2	4	-163190	729
3	3	3	3	3	366860	243
3	3	3	4	2	25630	243
3	3	3	5	1	-32560	243
3	3	3	6	0	118220	243
3	3	4	0	5	412985	1458
3	3	4	1	4	-118045	729
3	3	4	2	3	-52870	81
3	3	4	3	2	25630	243
3	3	4	4	1	7900	243
3	3	4	5	0	-30800	81
3	3	5	0	4	206755	729
3	3	5	1	3	-12400	81
3	3	5	2	2	-8320	81
3	3	5	3	1	-32560	243
3	3	5	4	0	-30800	81
3	3	6	0	3	105580	243
3	3	6	1	2	-26950	243
3	3	6	2	1	8020	243
3	3	6	3	0	118220	243
3	3	7	0	2	13160	243
3	3	7	1	1	8540	243
3	3	7	2	0	-8800	81
3	3	8	0	1	2890	243
3	3	8	1	0	-2200	81
3	3	9	0	0	41540	729
3	4	0	0	8	113015	1728
3	4	0	1	7	2375	144
3	4	0	2	6	-3755	81
3	4	0	3	5	412985	1458
3	4	0	4	4	-81595	2916
3	4	0	5	3	-7960	81
3	4	0	6	2	30320	243
3	4	0	7	1	-6370	243
3	4	0	8	0	-550	81
3	4	1	0	7	2375	144
3	4	1	1	6	-10750	81
3	4	1	2	5	-97315	486
3	4	1	3	4	-118045	729
3	4	1	4	3	42820	81
3	4	1	5	2	-110	81
3	4	1	6	1	-17860	243
3	4	1	7	0	8560	81
3	4	2	0	6	-3755	81
3	4	2	1	5	-97315	486
3	4	2	2	4	-103465	486
3	4	2	3	3	-52870	81
3	4	2	4	2	-680	81
3	4	2	5	1	1580	81
3	4	2	6	0	-15400	81
3	4	3	0	5	412985	1458
3	4	3	1	4	-118045	729
3	4	3	2	3	-52870	81
3	4	3	3	2	25630	243
3	4	3	4	1	7900	243
3	4	3	5	0	-30800	81
3	4	4	0	4	-81595	2916
3	4	4	1	3	42820	81
3	4	4	2	2	-680	81
3	4	4	3	1	7900	243
3	4	4	4	0	58700	81
3	4	5	0	3	-7960	81
3	4	5	1	2	-110	81
3	4	5	2	1	1580	81
3	4	5	3	0	-30800	81
