x	y	r	h	numerator	denominator
0	11	1	2	19765	6144
0	11	2	0	-441775	93312
0	11	2	1	441775	15552
0	11	2	2	-2208875	31104
0	11	2	3	441775	5184
0	11	2	4	-441775	10368
0	11	3	0	-90685	46656
0	11	3	1	453425	31104
0	11	3	2	-634795	15552
0	11	3	3	90685	1728
0	11	3	4	-90685	3456
0	11	4	0	-4565	1944
0	11	4	1	4565	216
0	11	4	2	-292055	3456
0	11	4	3	36485	192
0	11	4	4	-97235	384
0	11	4	5	6075	32
0	11	4	6	-2025	32
0	11	5	0	-24965	46656
0	11	5	1	174755	31104
0	11	5	2	-773915	31104
0	11	5	3	624125	10368
0	11	5	4	-873775	10368
0	11	5	5	24965	384
0	11	5	6	-24965	1152
0	11	6	0	86135	46656
0	11	6	1	-86135	3888
0	11	6	2	236185	1944
0	11	6	3	-341795	864
0	11	6	4	53465	64
0	11	6	5	-337525	288
0	11	6	6	461695	432
0	11	6	7	-83695	144
0	11	6	8	83695	576
0	11	7	0	2975	2916
0	11	7	1	-2975	216
0	11	7	2	34975	432
0	11	7	3	-26075	96
0	11	7	4	18325	32
0	11	7	5	-25175	32
0	11	7	6	67175	96
0	11	7	7	-375	1
0	11	7	8	375	4
0	11	8	0	125	1458
0	11	8	1	-625	486
0	11	8	2	31265	3888
0	11	8	3	-8765	324
0	11	8	4	8165	162
0	11	8	5	-935	24
0	11	8	6	-445	12
0	11	8	7	1505	12
0	11	8	8	-6455	48
0	11	8	9	275	4
0	11	8	10	-55	4
0	11	9	0	25	486
0	11	9	1	-275	324
0	11	9	2	3865	648
0	11	9	3	-1115	48
0	11	9	4	11695	216
0	11	9	5	-10675	144
0	11	9	6	20825	432
0	11	9	7	355	36
0	11	9	8	-5755	144
0	11	9	9	25	1
0	11	9	10	-5	1
0	12	0	0	-399665	373248
0	12	0	1	399665	124416
0	12	0	2	-399665	124416
0	12	1	0	-46435	186624
0	12	1	1	46435	41472
0	12	1	2	-46435	41472
0	12	2	0	453005	186624
0	12	2	1	-453005	31104
0	12	2	2	2265025	62208
0	12	2	3	-453005	10368
0	12	2	4	453005	20736
0	12	3	0	2275	1944
0	12	3	1	-11375	1296
0	12	3	2	15925	648
0	12	3	3	-2275	72
0	12	3	4	2275	144
0	12	4	0	2825	5832
0	12	4	1	-2825	648
0	12	4	2	22675	1296
0	12	4	3	-475	12
0	12	4	4	22925	432
0	12	4	5	-2875	72
0	12	4	6	2875	216
0	12	5	0	-6085	11664
0	12	5	1	42595	7776
0	12	5	2	-188635	7776
0	12	5	3	152125	2592
0	12	5	4	-212975	2592
0	12	5	5	6085	96
0	12	5	6	-6085	288
0	12	6	0	-13055	5184
0	12	6	1	13055	432
0	12	6	2	-35635	216
0	12	6	3	51155	96
0	12	6	4	-641665	576
0	12	6	5	148495	96
0	12	6	6	-201385	144
0	12	6	7	36325	48
0	12	6	8	-36325	192
0	12	7	0	-325	243
0	12	7	1	325	18
0	12	7	2	-11525	108
0	12	7	3	26075	72
0	12	7	4	-167725	216
0	12	7	5	78325	72
0	12	7	6	-212725	216
0	12	7	7	1600	3
0	12	7	8	-400	3
0	12	8	0	-185	1458
0	12	8	1	925	486
0	12	8	2	-21535	1944
0	12	8	3	4885	162
0	12	8	4	-3545	162
0	12	8	5	-1265	12
0	12	8	6	3370	9
0	12	8	7	-3545	6
0	12	8	8	12545	24
0	12	8	9	-250	1
0	12	8	10	50	1
0	12	9	0	-80	729
0	12	9	1	440	243
0	12	9	2	-6145	486
0	12	9	3	1745	36
0	12	9	4	-655	6
0	12	9	5	1645	12
0	12	9	6	-2135	36
0	12	9	7	-235	3
0	12	9	8	1585	12
0	12	9	9	-75	1
0	12	9	10	15	1
0	12	10	0	-5	1458
0	12	10	1	5	81
0	12	10	2	-55	162
0	12	10	4	275	36
0	12	10	5	-110	3
0	12	10	6	770	9
0	12	10	7	-110	1
0	12	10	8	275	4
0	12	10	10	-55	2
0	12	10	11	15	1
0	12	10	12	-5	2
0	13	0	0	20285	124416
0	13	0	1	-20285	41472
0	13	0	2	20285	41472
0	13	1	0	20285	373248
0	13	1	1	-20285	82944
0	13	1	2	20285	82944
0	13	2	0	-119555	186624
