x	y	r	h	coefficient_scaled_64_times_6_pow_15
5	7	0	0	2152344326307840
5	7	0	1	-6457032978923520
5	7	0	2	6457032978923520
5	8	0	0	-476978157895680
5	8	0	1	1430934473687040
5	8	0	2	-1430934473687040
5	9	0	0	48150425272320
5	9	0	1	-144451275816960
5	9	0	2	144451275816960
5	10	0	0	-1320581283840
5	10	0	1	3961743851520
5	10	0	2	-3961743851520
6	0	0	0	-2350924922880
6	0	0	1	7052774768640
6	0	0	2	-7052774768640
6	1	0	0	56226287738880
6	1	0	1	-168678863216640
6	1	0	2	168678863216640
6	2	0	0	-170768574259200
6	2	0	1	512305722777600
6	2	0	2	-512305722777600
6	3	0	0	-20984181719040
6	3	0	1	62952545157120
6	3	0	2	-62952545157120
6	4	0	0	1096982202286080
6	4	0	1	-3290946606858240
6	4	0	2	3290946606858240
6	5	0	0	-2328881373757440
6	5	0	1	6986644121272320
6	5	0	2	-6986644121272320
6	6	0	0	2302082764554240
6	6	0	1	-6906248293662720
6	6	0	2	6906248293662720
6	7	0	0	-1188590877573120
6	7	0	1	3565772632719360
6	7	0	2	-3565772632719360
6	8	0	0	291769454592000
6	8	0	1	-875308363776000
6	8	0	2	875308363776000
6	9	0	0	-32354241454080
6	9	0	1	97062724362240
6	9	0	2	-97062724362240
6	10	0	0	1100484403200
6	10	0	1	-3301453209600
6	10	0	2	3301453209600
7	0	0	0	-42316648611840
7	0	0	1	126949945835520
7	0	0	2	-126949945835520
7	1	0	0	112844396298240
7	1	0	1	-338533188894720
7	1	0	2	338533188894720
7	2	0	0	161430178037760
7	2	0	1	-484290534113280
7	2	0	2	484290534113280
7	3	0	0	-895963609497600
7	3	0	1	2687890828492800
7	3	0	2	-2687890828492800
7	4	0	0	1153607566786560
7	4	0	1	-3460822700359680
7	4	0	2	3460822700359680
7	5	0	0	-444876261949440
7	5	0	1	1334628785848320
7	5	0	2	-1334628785848320
7	6	0	0	-285023041781760
7	6	0	1	855069125345280
7	6	0	2	-855069125345280
7	7	0	0	320170820567040
7	7	0	1	-960512461701120
7	7	0	2	960512461701120
7	8	0	0	-104230787973120
7	8	0	1	312692363919360
7	8	0	2	-312692363919360
7	9	0	0	14047502008320
7	9	0	1	-42142506024960
7	9	0	2	42142506024960
7	10	0	0	-628848230400
7	10	0	1	1886544691200
7	10	0	2	-1886544691200
8	0	0	0	31737486458880
8	0	0	1	-95212459376640
8	0	0	2	95212459376640
8	1	0	0	-126068348989440
8	1	0	1	378205046968320
8	1	0	2	-378205046968320
8	2	0	0	76698925608960
8	2	0	1	-230096776826880
8	2	0	2	230096776826880
8	3	0	0	488208742318080
8	3	0	1	-1464626226954240
8	3	0	2	1464626226954240
8	4	0	0	-1084298817208320
8	4	0	1	3252896451624960
8	4	0	2	-3252896451624960
8	5	0	0	914618634117120
8	5	0	1	-2743855902351360
8	5	0	2	2743855902351360
8	6	0	0	-325987666698240
8	6	0	1	977963000094720
8	6	0	2	-977963000094720
8	7	0	0	22464393707520
8	7	0	1	-67393181122560
8	7	0	2	67393181122560
8	8	0	0	14868229570560
8	8	0	1	-44604688711680
8	8	0	2	44604688711680
8	9	0	0	-3602574766080
8	9	0	1	10807724298240
8	9	0	2	-10807724298240
8	10	0	0	235818086400
8	10	0	1	-707454259200
8	10	0	2	707454259200
9	0	0	0	47606229688320
9	0	0	1	-142818689064960
9	0	0	2	142818689064960
9	1	0	0	-10579162152960
9	1	0	1	31737486458880
9	1	0	2	-31737486458880
9	2	0	0	-75817328762880
9	2	0	1	227451986288640
9	2	0	2	-227451986288640
9	3	0	0	-51720348303360
9	3	0	1	155161044910080
9	3	0	2	-155161044910080
9	4	0	0	359299692380160
9	4	0	1	-1077899077140480
9	4	0	2	1077899077140480
9	5	0	0	-387902612275200
9	5	0	1	1163707836825600
9	5	0	2	-1163707836825600
9	6	0	0	181761325056000
9	6	0	1	-545283975168000
9	6	0	2	545283975168000
9	7	0	0	-39065986990080
9	7	0	1	117197960970240
9	7	0	2	-117197960970240
9	8	0	0	2251760394240
9	8	0	1	-6755281182720
9	8	0	2	6755281182720
9	9	0	0	430519173120
9	9	0	1	-1291557519360
9	9	0	2	1291557519360
9	10	0	0	-52404019200
9	10	0	1	157212057600
9	10	0	2	-157212057600
10	1	0	0	23803114844160
10	1	0	1	-71409344532480
10	1	0	2	71409344532480
10	2	0	0	13223952691200
10	2	0	1	-39671858073600
10	2	0	2	39671858073600
10	3	0	0	-17631936921600
10	3	0	1	52895810764800
10	3	0	2	-52895810764800
10	4	0	0	-41141186150400
10	4	0	1	123423558451200
10	4	0	2	-123423558451200
10	5	0	0	58969033482240
10	5	0	1	-176907100446720
10	5	0	2	176907100446720
10	6	0	0	-30627327467520
10	6	0	1	91881982402560
10	6	0	2	-91881982402560
10	7	0	0	7618738176000
10	7	0	1	-22856214528000
10	7	0	2	22856214528000
10	8	0	0	-798153523200
10	8	0	1	2394460569600
10	8	0	2	-2394460569600
10	9	0	0	-6046617600
10	9	0	1	18139852800
10	9	0	2	-18139852800
10	10	0	0	5240401920
10	10	0	1	-15721205760
10	10	0	2	15721205760
