x	y	z	v	lambda	numerator	denominator
0	0	12	3	0	-12474298080	1
0	0	12	3	1	236814243030	1
0	0	12	3	2	-1465371498555	1
0	0	12	3	3	-1103829529050	1
0	0	12	3	4	-19968895575	1
0	0	12	4	0	-26229861045	1
0	0	12	4	1	408956249790	1
0	0	12	4	2	535363034580	1
0	0	12	4	3	19785548430	1
0	0	12	5	0	-43773909435	1
0	0	12	5	1	-117517548330	1
0	0	12	5	2	-8274536370	1
0	0	12	6	0	19790862840	1
0	0	12	6	1	1610266230	1
0	0	12	7	0	366694290	1
0	0	13	0	0	-2195012925	1
0	0	13	0	1	1064857590	1
0	0	13	0	2	23076469485	1
0	0	13	0	3	-127757465055	1
0	0	13	0	4	87729985035	1
0	0	13	0	5	-7088537205	1
0	0	13	0	6	66430125	1
0	0	13	1	0	-2839535190	1
0	0	13	1	1	-63532918620	1
0	0	13	1	2	306735476130	1
0	0	13	1	3	-755687450700	1
0	0	13	1	4	-75107139354	1
0	0	13	1	5	-34798756680	1
0	0	13	1	6	207261990	1
0	0	13	2	0	45837114300	1
0	0	13	2	1	-203062523535	1
0	0	13	2	2	723881887830	1
0	0	13	2	3	-403628553765	1
0	0	13	2	4	-1709210978262	1
0	0	13	2	5	12762555615	1
0	0	13	3	0	87623992080	1
0	0	13	3	1	-266313351960	1
0	0	13	3	2	209784563280	1
0	0	13	3	3	2602137083580	1
0	0	13	3	4	201554313660	1
0	0	13	4	0	71543866815	1
0	0	13	4	1	-111300869610	1
0	0	13	4	2	-1228121178660	1
0	0	13	4	3	-201575571300	1
0	0	13	5	0	14340049650	1
0	0	13	5	1	262393679340	1
0	0	13	5	2	82830394260	1
0	0	13	6	0	-37087495920	1
0	0	13	6	1	-15512762790	1
0	0	13	7	0	-977851440	1
0	0	14	0	0	-1020161385	1
0	0	14	0	1	-5153699520	1
0	0	14	0	2	39481087230	1
0	0	14	0	3	-126774321075	1
0	0	14	0	4	149281442289	1
0	0	14	0	5	8728131105	1
0	0	14	0	6	-224090955	1
0	0	14	1	0	7710376635	1
0	0	14	1	1	-40824058320	1
0	0	14	1	2	219334175325	1
0	0	14	1	3	-721910143305	1
0	0	14	1	4	971303555439	1
0	0	14	1	5	22884735195	1
0	0	14	1	6	-709473735	1
0	0	14	2	0	25590309345	1
0	0	14	2	1	-49250736990	1
0	0	14	2	2	561378744585	1
0	0	14	2	3	-2230690136400	1
0	0	14	2	4	1973161602585	1
0	0	14	2	5	-49997969280	1
0	0	14	2	6	87687765	1
0	0	14	3	0	1899934380	1
0	0	14	3	1	-90699756075	1
0	0	14	3	2	1275068676600	1
0	0	14	3	3	-3230443539405	1
0	0	14	3	4	-877028224950	1
0	0	14	3	5	1899901575	1
0	0	14	4	0	-5928618015	1
0	0	14	4	1	-254589468255	1
0	0	14	4	2	1445968292400	1
0	0	14	4	3	896288532525	1
0	0	14	4	4	14787345825	1
0	0	14	5	0	29299031235	1
0	0	14	5	1	-295986360195	1
0	0	14	5	2	-363192093810	1
0	0	14	5	3	-11492411625	1
0	0	14	6	0	41473360395	1
0	0	14	6	1	66391152660	1
0	0	14	6	2	3842318430	1
0	0	14	7	0	-751103280	1
0	0	14	7	1	-664301250	1
0	0	14	8	0	294949755	1
0	0	15	0	0	-293206905	1
0	0	15	0	1	-2566612170	1
0	0	15	0	2	448264530	1
0	0	15	0	3	64005809985	1
0	0	15	0	4	-114405952527	1
0	0	15	0	5	693727335	1
0	0	15	0	6	360494145	1
0	0	15	1	0	5423620680	1
0	0	15	1	1	5658891660	1
0	0	15	1	2	-126887319720	1
0	0	15	1	3	652746038670	1
0	0	15	1	4	-659369005128	1
0	0	15	1	5	25467243210	1
0	0	15	1	6	1052253180	1
0	0	15	2	0	-5044435785	1
0	0	15	2	1	77227431480	1
0	0	15	2	2	-566667960345	1
0	0	15	2	3	1800334529010	1
0	0	15	2	4	-520323785721	1
0	0	15	2	5	100950760890	1
0	0	15	2	6	-789189885	1
0	0	15	3	0	-33743529180	1
0	0	15	3	1	155999322360	1
0	0	15	3	2	-962248332240	1
0	0	15	3	3	1161157644360	1
0	0	15	3	4	2089502009100	1
0	0	15	3	5	-18228426300	1
0	0	15	4	0	-34883754435	1
0	0	15	4	1	196656100695	1
0	0	15	4	2	-395873747010	1
0	0	15	4	3	-2188146020805	1
0	0	15	4	4	-153307442475	1
0	0	15	5	0	-31241644920	1
0	0	15	5	1	70490924730	1
0	0	15	5	2	867116850300	1
0	0	15	5	3	119451993570	1
0	0	15	6	0	-18826494255	1
0	0	15	6	1	-153435283560	1
0	0	15	6	2	-39767730030	1
0	0	15	7	0	6194240100	1
0	0	15	7	1	6575696640	1
0	0	15	8	0	-1460577015	1
0	0	16	0	0	-55069020	1
0	0	16	0	1	-28001295	1
0	0	16	0	2	-11585846340	1
0	0	16	0	3	51134720850	1
0	0	16	0	4	-50291014158	1
0	0	16	0	5	-8450403975	1
0	0	16	0	6	-178623225	1
0	0	16	1	0	1994608800	1
0	0	16	1	1	14812060140	1
0	0	16	1	2	-103180178970	1
0	0	16	1	3	261742737015	1
0	0	16	1	4	-340733659590	1
0	0	16	1	5	-55519936515	1
0	0	16	1	6	9743085	1
0	0	16	2	0	-10436952870	1
0	0	16	2	1	44118941490	1
0	0	16	2	2	-249235448040	1
0	0	16	2	3	709459366410	1
0	0	16	2	4	-1506590633322	1
0	0	16	2	5	-93357945225	1
0	0	16	2	6	2922925500	1
0	0	16	3	0	-10542342375	1
0	0	16	3	1	58123724040	1
0	0	16	3	2	-493439655195	1
0	0	16	3	3	2048669231940	1
0	0	16	3	4	-2758119445755	1
0	0	16	3	5	74109447450	1
