x	y	z	v	lambda	numerator	denominator
0	0	12	3	6	-19968895575	1
0	0	12	3	7	-1103829529050	1
0	0	12	3	8	-1465371498555	1
0	0	12	3	9	236814243030	1
0	0	12	3	10	-12474298080	1
0	0	12	4	6	19785548430	1
0	0	12	4	7	535363034580	1
0	0	12	4	8	408956249790	1
0	0	12	4	9	-26229861045	1
0	0	12	5	6	-8274536370	1
0	0	12	5	7	-117517548330	1
0	0	12	5	8	-43773909435	1
0	0	12	6	6	1610266230	1
0	0	12	6	7	19790862840	1
0	0	12	7	6	366694290	1
0	0	13	0	8	66430125	1
0	0	13	0	9	-7088537205	1
0	0	13	0	10	87729985035	1
0	0	13	0	11	-127757465055	1
0	0	13	0	12	23076469485	1
0	0	13	0	13	1064857590	1
0	0	13	0	14	-2195012925	1
0	0	13	1	7	207261990	1
0	0	13	1	8	-34798756680	1
0	0	13	1	9	-75107139354	1
0	0	13	1	10	-755687450700	1
0	0	13	1	11	306735476130	1
0	0	13	1	12	-63532918620	1
0	0	13	1	13	-2839535190	1
0	0	13	2	7	12762555615	1
0	0	13	2	8	-1709210978262	1
0	0	13	2	9	-403628553765	1
0	0	13	2	10	723881887830	1
0	0	13	2	11	-203062523535	1
0	0	13	2	12	45837114300	1
0	0	13	3	7	201554313660	1
0	0	13	3	8	2602137083580	1
0	0	13	3	9	209784563280	1
0	0	13	3	10	-266313351960	1
0	0	13	3	11	87623992080	1
0	0	13	4	7	-201575571300	1
0	0	13	4	8	-1228121178660	1
0	0	13	4	9	-111300869610	1
0	0	13	4	10	71543866815	1
0	0	13	5	7	82830394260	1
0	0	13	5	8	262393679340	1
0	0	13	5	9	14340049650	1
0	0	13	6	7	-15512762790	1
0	0	13	6	8	-37087495920	1
0	0	13	7	7	-977851440	1
0	0	14	0	9	-224090955	1
0	0	14	0	10	8728131105	1
0	0	14	0	11	149281442289	1
0	0	14	0	12	-126774321075	1
0	0	14	0	13	39481087230	1
0	0	14	0	14	-5153699520	1
0	0	14	0	15	-1020161385	1
0	0	14	1	8	-709473735	1
0	0	14	1	9	22884735195	1
0	0	14	1	10	971303555439	1
0	0	14	1	11	-721910143305	1
0	0	14	1	12	219334175325	1
0	0	14	1	13	-40824058320	1
0	0	14	1	14	7710376635	1
0	0	14	2	7	87687765	1
0	0	14	2	8	-49997969280	1
0	0	14	2	9	1973161602585	1
0	0	14	2	10	-2230690136400	1
0	0	14	2	11	561378744585	1
0	0	14	2	12	-49250736990	1
0	0	14	2	13	25590309345	1
0	0	14	3	7	1899901575	1
0	0	14	3	8	-877028224950	1
0	0	14	3	9	-3230443539405	1
0	0	14	3	10	1275068676600	1
0	0	14	3	11	-90699756075	1
0	0	14	3	12	1899934380	1
0	0	14	4	7	14787345825	1
0	0	14	4	8	896288532525	1
0	0	14	4	9	1445968292400	1
0	0	14	4	10	-254589468255	1
0	0	14	4	11	-5928618015	1
0	0	14	5	7	-11492411625	1
0	0	14	5	8	-363192093810	1
0	0	14	5	9	-295986360195	1
0	0	14	5	10	29299031235	1
0	0	14	6	7	3842318430	1
0	0	14	6	8	66391152660	1
0	0	14	6	9	41473360395	1
0	0	14	7	7	-664301250	1
0	0	14	7	8	-751103280	1
0	0	14	8	7	294949755	1
0	0	15	0	10	360494145	1
0	0	15	0	11	693727335	1
0	0	15	0	12	-114405952527	1
0	0	15	0	13	64005809985	1
0	0	15	0	14	448264530	1
0	0	15	0	15	-2566612170	1
0	0	15	0	16	-293206905	1
0	0	15	1	9	1052253180	1
0	0	15	1	10	25467243210	1
0	0	15	1	11	-659369005128	1
0	0	15	1	12	652746038670	1
0	0	15	1	13	-126887319720	1
0	0	15	1	14	5658891660	1
0	0	15	1	15	5423620680	1
0	0	15	2	8	-789189885	1
0	0	15	2	9	100950760890	1
0	0	15	2	10	-520323785721	1
0	0	15	2	11	1800334529010	1
0	0	15	2	12	-566667960345	1
0	0	15	2	13	77227431480	1
