x	y	r	h	coefficient_scaled_lcm_times_6_pow_15
0	1	16	12	-8933274724527872409600
0	1	16	14	893217787699585351680
0	1	17	7	-61080696939302092800
0	1	17	9	4003274122362554941440
0	1	17	11	-19185906213538820259840
0	1	17	13	4172627381306271989760
0	1	17	15	-176030318294882058240
0	1	18	8	97729115102883348480
0	1	18	10	-3326409510353696194560
0	1	18	12	8472489076326735544320
0	1	18	14	-1103318932457804267520
0	1	19	9	-114017300953363906560
0	1	19	11	2022449743101335961600
0	1	19	13	-2561824516971626496000
0	1	19	15	128824742635618959360
0	1	20	10	97729115102883348480
0	1	20	12	-877752237498118963200
0	1	20	14	476141513649401364480
0	1	21	11	-61080696939302092800
0	1	21	13	258197909037247365120
0	1	21	15	-41118071856558243840
0	1	22	12	27146976417467596800
0	1	22	14	-46232123474596331520
0	1	23	13	-8144092925240279040
0	1	23	15	3811545173765652480
0	1	24	14	1480744168225505280
0	1	25	15	-123395347352125440
0	2	1	3	726661489962516480
0	2	2	4	-6142346179305799680
0	2	3	3	7869881042235555840
0	2	3	5	32439265759458754560
0	2	4	4	-53910056198728581120
0	2	4	6	-87089694042300088320
0	2	5	3	35085410430454333440
0	2	5	5	263133722931332382720
0	2	5	7	110219466373748490240
0	2	6	4	-253097568013359513600
0	2	6	6	-566247538404753408000
0	2	6	8	119775750496463093760
0	2	7	3	66523802816945848320
0	2	7	5	1307963260744229191680
0	2	7	7	597206059995986657280
0	2	7	9	-677577562904671027200
0	2	8	4	-407478858145018675200
0	2	8	6	-3517535192807988264960
0	2	8	8	694194803014757253120
0	2	8	10	956451047920474521600
0	2	9	3	63658288639546490880
0	2	9	5	1230224191912390164480
0	2	9	7	4764390335424614891520
0	2	9	9	-4237341385695386664960
0	2	9	11	56857833941029355520
0	2	10	4	-686955609303432560640
0	2	10	6	-2045072223449225625600
0	2	10	8	-2849500203431881605120
0	2	10	10	7799792484939548590080
0	2	10	12	-1380711673305382256640
0	2	11	3	-5511658848394936320
0	2	11	5	3423178883866063011840
0	2	11	7	-316056616351243960320
0	2	11	9	-153284442599640268800
0	2	11	11	-6817867153087935283200
0	2	11	13	764036569616060252160
0	2	12	4	61258934663255162880
0	2	12	6	-10447363057726752030720
0	2	12	8	11547391447588499619840
0	2	12	10	-396071643812022190080
0	2	12	12	2191336841843944980480
0	2	12	14	467915157159259668480
0	2	13	3	123395347352125440
0	2	13	5	-312272492365778780160
0	2	13	7	21823440631408050831360
0	2	13	9	-31552354845068277841920
0	2	13	11	5881310177279453429760
0	2	13	13	-414937421362747146240
0	2	13	15	232764756888559288320
0	2	14	4	-1480744168225505280
0	2	14	6	966048463825639833600
0	2	14	8	-32985934569416970731520
0	2	14	10	47749063611378460262400
0	2	14	12	-11012513748599486545920
0	2	14	14	1278869379957428060160
0	2	15	5	8144092925240279040
0	2	15	7	-2021627107452321792000
0	2	15	9	37109368338912195379200
0	2	15	11	-46623972255410080972800
0	2	15	13	9823887499338912890880
0	2	15	15	-742099618975682396160
0	2	16	6	-27146976417467596800
0	2	16	8	3017756614843579760640
0	2	16	10	-31381465999579734343680
0	2	16	12	30350758373741580779520
0	2	16	14	-4462798395901870080000
0	2	17	7	61080696939302092800
0	2	17	9	-3298439898287214428160
0	2	17	11	19818348500500913848320
0	2	17	13	-12876112547876186357760
0	2	17	15	832164511948583731200
0	2	18	8	-97729115102883348480
0	2	18	10	2663036122988669829120
0	2	18	12	-9111183394221336821760
0	2	18	14	3248752705086758584320
0	2	19	9	114017300953363906560
0	2	19	11	-1578226492633684377600
0	2	19	13	2889014135772862218240
0	2	19	15	-371666786224601825280
0	2	20	10	-97729115102883348480
0	2	20	12	670448053946548224000
0	2	20	14	-565644272262143016960
0	2	21	11	61080696939302092800
0	2	21	13	-194032328414142136320
0	2	21	15	51538123410737725440
0	2	22	12	-27146976417467596800
0	2	22	14	34386170128792289280
0	2	23	13	8144092925240279040
0	2	23	15	-2824382394948648960
0	2	24	14	-1480744168225505280
0	2	25	15	123395347352125440
0	3	2	4	-1096847532018892800
0	3	3	5	1096847532018892800
0	3	4	4	-25885601755645870080
0	3	4	6	-21498211627570298880
0	3	5	5	98935647388104130560
0	3	5	7	136996256749159710720
0	3	6	4	-105736102086621265920
0	3	6	6	-618622008058655539200
0	3	6	8	-660302214275373465600
0	3	7	5	292638921542640599040
0	3	7	7	1494564447128943329280
0	3	7	9	1547871237185061519360
0	3	8	4	-306239830939674869760
0	3	8	6	-1743548836897231994880
0	3	8	8	-3654695976686950809600
0	3	8	10	-1462755868700395438080
0	3	9	5	2202908583306744299520
0	3	9	7	6887105653546627891200
0	3	9	9	9054257007309556285440
0	3	9	11	-1850820525528679710720
0	3	10	4	-14259017916245606400
0	3	10	6	-8090347396171353292800
0	3	10	8	-12011796692645298831360
0	3	10	10	-14529281148135061585920
0	3	10	12	5152331596905547038720
0	3	11	5	141493331630437171200
0	3	11	7	21121773554581414871040
0	3	11	9	7727948971592311111680
0	3	11	11	11726177595307579146240
0	3	11	13	-2127226103597440696320
0	3	12	4	3948651115268014080
0	3	12	6	-618183269045847982080
0	3	12	8	-42805133045556502855680
0	3	12	10	8139486165605799690240
0	3	12	12	-2918053174183062405120
0	3	12	14	-2051982362900944650240
0	3	13	5	-41460836710314147840
0	3	13	7	1556755702194414551040
0	3	13	9	66365418033322320199680
0	3	13	11	-26893385268064828784640
0	3	13	13	2018857567433974087680
0	3	13	15	-1161671221161209364480
0	3	14	6	197432555763400704000
0	3	14	8	-2473171815196199485440
0	3	14	10	-76370422481385852764160
0	3	14	12	35142556186872517754880
0	3	14	14	-5378062818995035176960
0	3	15	7	-562682783925692006400
0	3	15	9	2524504279694683668480
0	3	15	11	63858463314139938816000
0	3	15	13	-26558188662279855144960
0	3	15	15	2731808463246254407680
0	3	16	8	1066135801122363801600
0	3	16	10	-1566298275722978918400
0	3	16	12	-37907928184598550282240
0	3	16	14	11111504238364191621120
0	3	17	9	-1409668448150681026560
0	3	17	11	435009731198692884480
0	3	17	13	15258904126434029076480
0	3	17	15	-1988584575550252646400
0	3	18	10	1326746774730052730880
0	3	18	12	116485207900406415360
0	3	18	14	-3753850993581458718720
0	3	19	11	-888446500935303168000
0	3	19	13	-145003243732897628160
0	3	19	15	426454320448945520640
0	3	20	12	414608367103141478400
