x	y	r	h	coefficient_scaled_lcm_times_6_pow_15
0	5	13	6	-11556385597351054540800
0	5	13	8	328725205346062172160
0	5	14	2	-15368150140623110799360
0	5	14	4	21390281830419639828480
0	5	14	6	21520148578210676736000
0	5	14	8	-1350438681421660815360
0	5	15	2	6945677311756436766720
0	5	15	4	-8472050337313927987200
0	5	15	6	-25689924155933699604480
0	5	15	8	3233945263404503531520
0	5	16	4	2098049959245738147840
0	5	16	6	20230255880556458803200
0	5	16	8	-4975300405237697740800
0	5	17	4	-272237557447089192960
0	5	17	6	-10282287504157908664320
0	5	17	8	5099682915368640184320
0	5	18	6	3079947869909050982400
0	5	18	8	-3482710283666388418560
0	5	19	6	-414608367103141478400
0	5	19	8	1528127981608721448960
0	5	20	8	-390916460411533393920
0	5	21	8	44422325046765158400
0	6	4	0	5703607166498242560
0	6	5	0	-23582221938406195200
0	6	6	0	150048742380184535040
0	6	6	2	69320764023594024960
0	6	7	0	335635344797781196800
0	6	7	2	146977569290531635200
0	6	8	0	-2664023285767486832640
0	6	8	2	1995385030248769781760
0	6	8	4	473838133832161689600
0	6	9	0	9516907296315125268480
0	6	9	2	-6875040330694420070400
0	6	9	4	-1498074359231403786240
0	6	10	0	-11178192568310940303360
0	6	10	2	9569775347358435901440
0	6	10	4	235164110864850616320
0	6	10	6	877478025615114240
0	6	11	0	-4657214620952218828800
0	6	11	2	-7776210263001142394880
0	6	11	4	3943386247114323394560
0	6	11	6	164527129802833920000
0	6	12	0	15174666235974978109440
0	6	12	2	1904127315584797900800
0	6	12	4	-2048033711785676636160
0	6	12	6	-1258303488732073820160
0	6	12	8	11845953345804042240
0	6	13	0	9317171360734484889600
0	6	13	2	-141273962124033392640
0	6	13	4	-12227217547933809377280
0	6	13	6	4460220804201625681920
0	6	13	8	-109575068448687390720
0	6	14	2	3308969634594595799040
0	6	14	4	26380499362092794511360
0	6	14	6	-9661033062022407782400
0	6	14	8	450146227140553605120
0	6	15	2	-2202031105281129185280
0	6	15	4	-24499186475173989580800
0	6	15	6	13815014035284358594560
0	6	15	8	-1077981754468167843840
0	6	16	4	11419499025355096719360
0	6	16	6	-13100746922433655603200
0	6	16	8	1658433468412565913600
0	6	17	4	-2179874785134347550720
0	6	17	6	7905199532766564188160
0	6	17	8	-1699894305122880061440
0	6	18	6	-2740363873996001771520
0	6	18	8	1160903427888796139520
0	6	19	6	414608367103141478400
0	6	19	8	-509375993869573816320
0	6	20	8	130305486803844464640
0	6	21	8	-14807441682255052800
0	7	6	0	-12284692358611599360
0	7	7	0	-405394847834182778880
0	7	8	0	1630354171592882257920
0	7	8	2	-1612804611080579973120
0	7	9	0	-4610269546581810216960
0	7	9	2	4332986490487434117120
0	7	10	0	2869353143761423564800
0	7	10	2	-3880207829270035169280
0	7	10	4	5264868153690685440
0	7	11	0	9088917389321353297920
0	7	11	2	1265323312936994734080
0	7	11	4	1310952170268980674560
0	7	12	0	-13978224948048769843200
0	7	12	2	5270133021844376125440
0	7	12	4	-7519986679521529036800
0	7	12	6	47383813383216168960
0	7	13	0	-4943711196315553628160
0	7	13	2	-15726161175074077409280
0	7	13	4	19190444420202548428800
0	7	13	6	-521221947215377858560
0	7	14	2	15273382513856678461440
0	7	14	4	-27965224676353690828800
0	7	14	6	2132271602244727603200
0	7	15	2	-4922651723700790886400
0	7	15	4	24178029517798857768960
0	7	15	6	-4501462271405536051200
0	7	16	4	-11524796388428910428160
0	7	16	6	5449138539069859430400
0	7	17	4	2325316767880052736000
0	7	17	6	-3838088884040509685760
0	7	18	6	1468898214879701237760
0	7	19	6	-236919066916080844800
0	8	6	0	3071173089652899840
0	8	7	0	101348711958545694720
0	8	8	0	-249642498287500001280
0	8	8	2	403201152770144993280
0	8	9	0	362837163591849738240
0	8	9	2	-1083246622621858529280
0	8	10	0	2252047352741190696960
0	8	10	2	-398813762642069422080
0	8	10	4	-1316217038422671360
0	8	11	0	-8021465371160566824960
0	8	11	2	2842590063980162580480
0	8	11	4	-327738042567245168640
0	8	12	0	8454062037788818145280
0	8	12	2	-7719612930348967526400
0	8	12	4	1406158536048220569600
0	8	12	6	-11845953345804042240
0	8	13	0	-3154972241099143249920
0	8	13	2	17872911164741454397440
0	8	13	4	-3376096703554152038400
0	8	13	6	130305486803844464640
0	8	14	2	-18286203314806173204480
0	8	14	4	6043629901424099328000
0	8	14	6	-533067900561181900800
0	8	15	2	6369174248927306711040
0	8	15	4	-6992183647114037821440
0	8	15	6	1125365567851384012800
0	8	16	4	4302713498603712675840
0	8	16	6	-1362284634767464857600
0	8	17	4	-1055167325802174873600
0	8	17	6	959522221010127421440
0	8	18	6	-367224553719925309440
0	8	19	6	59229766729020211200
0	9	8	0	-105297363073813708800
0	9	9	0	526486815369068544000
0	9	10	0	-1825154293279437619200
0	9	10	2	912577146639718809600
0	9	11	0	3369515618362038681600
0	9	11	2	-2105947261476274176000
0	9	12	0	-2843028802992970137600
0	9	12	2	2878127924017574707200
0	9	12	4	315892089221441126400
0	9	13	0	6015989343617223229440
0	9	13	2	-5124471669592267161600
0	9	13	4	-947676267664323379200
0	9	14	2	5475462879838312857600
0	9	14	4	631784178442882252800
0	9	15	2	-2035749019427065036800
0	9	15	4	631784178442882252800
0	9	16	4	-947676267664323379200
0	9	17	4	315892089221441126400
0	10	8	0	21059472614762741760
0	10	9	0	-105297363073813708800
0	10	10	0	210594726147627417600
0	10	10	2	-182515429327943761920
0	10	11	0	-210594726147627417600
0	10	11	2	421189452295254835200
0	10	12	0	105297363073813708800
0	10	12	2	814299607770826014720
0	10	12	4	-63178417844288225280
0	10	13	0	-678115018195360284672
0	10	13	2	-3144881243804569436160
0	10	13	4	189535253532864675840
0	10	14	2	3074683001755360296960
0	10	14	4	-126356835688576450560
0	10	15	2	-982775388688927948800
0	10	15	4	-126356835688576450560
0	10	16	4	189535253532864675840
0	10	17	4	-63178417844288225280
0	11	10	0	84237890459050967040
0	11	11	0	-252713671377152901120
0	11	12	0	252713671377152901120
0	11	12	2	-758141014131458703360
0	11	13	0	-4885797646624956088320
0	11	13	2	2274423042394376110080
0	11	14	2	-2274423042394376110080
0	11	15	2	758141014131458703360
0	12	10	0	-14039648409841827840
0	12	11	0	42118945229525483520
0	12	12	0	-42118945229525483520
0	12	12	2	126356835688576450560
0	12	13	0	4647123623657645015040
0	12	13	2	-379070507065729351680
0	12	14	2	379070507065729351680
0	12	15	2	-126356835688576450560
0	13	13	0	-1768995699640070307840
0	14	13	0	252713671377152901120
1	0	0	2	-1684689256210268160
1	0	1	0	-2754306024847441920
1	0	1	2	25270338843154022400
1	0	2	0	26411682331188264960
1	0	2	2	-176892371902078156800
1	0	2	4	-7511691770060636160
1	0	3	0	-127512587995463024640
1	0	3	2	732092599070278778880
1	0	3	4	112675376550909542400
1	0	4	0	377357303441129472000
1	0	4	2	-1972849954938587873280
1	0	4	4	-788727635856366796800
1	0	4	6	-22641332414846238720
1	0	5	0	-732758924072095580160
1	0	5	2	3522548128794168360960
