x	y	r	h	coefficient_scaled_lcm_times_6_pow_15
0	10	5	3	-616130403788390400000
0	10	5	4	862582565303746560000
0	10	5	5	-665420836091461632000
0	10	5	6	221806945363820544000
0	10	6	0	-3609215171202908160
0	10	6	1	43310582054434897920
0	10	6	2	-241620615843450716160
0	10	6	3	810302207876357160960
0	10	6	4	-1772651858080133283840
0	10	6	5	2574228034479540142080
0	10	6	6	-2413454560675170877440
0	10	6	7	1333181613584563568640
0	10	6	8	-333295403396140892160
0	10	7	0	-2137724243473858560
0	10	7	1	28859277286897090560
0	10	7	2	-167825797195424071680
0	10	7	3	550081224502274949120
0	10	7	4	-1119206972079011266560
0	10	7	5	1471628146514948259840
0	10	7	6	-1254923573374148935680
0	10	7	7	655183592459285299200
0	10	7	8	-163795898114821324800
0	10	8	0	96293884841164800
0	10	8	1	-1444408272617472000
0	10	8	2	10045859536054517760
0	10	8	3	-42552267711310725120
0	10	8	4	121503623892581744640
0	10	8	5	-244523876471411834880
0	10	8	6	351771190713259130880
0	10	8	7	-358011034450966609920
0	10	8	8	247448803223462215680
0	10	8	9	-105297363073813708800
0	10	8	10	21059472614762741760
0	11	0	0	21842311806682398720
0	11	0	1	-65526935420047196160
0	11	0	2	65526935420047196160
0	11	1	0	4014665087102484480
0	11	1	1	-18065992891961180160
0	11	1	2	18065992891961180160
0	11	2	0	-26587644359815987200
0	11	2	1	159525866158895923200
0	11	2	2	-398814665397239808000
0	11	2	3	478577598476687769600
0	11	2	4	-239288799238343884800
0	11	3	0	-10915513683526287360
0	11	3	1	81866352626447155200
0	11	3	2	-229225787354052034560
0	11	3	3	294718869455209758720
0	11	3	4	-147359434727604879360
0	11	4	0	-13187447528997519360
0	11	4	1	118687027760977674240
0	11	4	2	-474577490316707758080
0	11	4	3	1067159525485581434880
0	11	4	4	-1422026263678093885440
0	11	4	5	1066135801122363801600
0	11	4	6	-355378600374121267200
0	11	5	0	-3004971043824599040
0	11	5	1	31552195960158289920
0	11	5	2	-139731153537843855360
0	11	5	3	338059242430267392000
0	11	5	4	-473282939402374348800
0	11	5	5	365103981824688783360
0	11	5	6	-121701327274896261120
0	11	6	0	10367842213492162560
0	11	6	1	-124414106561905950720
0	11	6	2	682295135736315248640
0	11	6	3	-2221611864926799790080
0	11	6	4	4691436263951208284160
0	11	6	5	-6581572679905365196800
0	11	6	6	6001884696835113615360
0	11	6	7	-3264023260171421614080
0	11	6	8	816005815042855403520
0	11	7	0	5729486148049305600
0	11	7	1	-77348062998665625600
0	11	7	2	454663614013164748800
0	11	7	3	-1525349301194273587200
0	11	7	4	3215956963879393689600
0	11	7	5	-4418101858972100198400
0	11	7	6	3929639091379686604800
0	11	7	7	-2105947261476274176000
0	11	7	8	526486815369068544000
0	11	8	0	481469424205824000
0	11	8	1	-7222041363087360000
0	11	8	2	45159424643385262080
0	11	8	3	-151922862113905704960
0	11	8	4	283046245102119813120
0	11	8	5	-218784521053368483840
0	11	8	6	-208254784745987112960
0	11	8	7	704322361893731696640
0	11	8	8	-755216087379408322560
0	11	8	9	386090331270650265600
0	11	8	10	-77218066254130053120
0	11	9	0	288881654523494400
0	11	9	1	-4766547299637657600
0	11	9	2	33495827841999175680
0	11	9	3	-130451733141446983680
0	11	9	4	304062385468704030720
0	11	9	5	-416314574375170867200
0	11	9	6	270718220495329689600
0	11	9	7	55378613172153876480
0	11	9	8	-224439379440665886720
0	11	9	9	140396484098418278400
0	11	9	10	-28079296819683655680
0	12	0	0	-6013327419538145280
0	12	0	1	18039982258614435840
0	12	0	2	-18039982258614435840
0	12	1	0	-1397314544562339840
0	12	1	1	6287915450530529280
0	12	1	2	-6287915450530529280
0	12	2	0	13631753532022456320
0	12	2	1	-81790521192134737920
0	12	2	2	204476302980336844800
0	12	2	3	-245371563576404213760
0	12	2	4	122685781788202106880
0	12	3	0	6572057640409497600
0	12	3	1	-49290432303071232000
0	12	3	2	138013210448599449600
0	12	3	3	-177445556291056435200
0	12	3	4	88722778145528217600
0	12	4	0	2720302246762905600
0	12	4	1	-24482720220866150400
0	12	4	2	98255872744803532800
0	12	4	3	-222294433155828940800
0	12	4	4	298017536847799910400
0	12	4	5	-224244384323862528000
0	12	4	6	74748128107954176000
0	12	5	0	-2929741446292439040
0	12	5	1	30762285186070609920
0	12	5	2	-136232977252598415360
0	12	5	3	329595912707899392000
0	12	5	4	-461434277791059148800
0	12	5	5	355963585724531343360
0	12	5	6	-118654528574843781120
0	12	6	0	-14142562499265822720
0	12	6	1	169710749991189872640
0	12	6	2	-926486798305025064960
0	12	6	3	2992492560022744596480
0	12	6	4	-6256077081181358653440
0	12	6	5	8686739960914425937920
0	12	6	6	-7853818319488879165440
0	12	6	7	4249918570729203302400
0	12	6	8	-1062479642682300825600
0	12	7	0	-7510923017610854400
0	12	7	1	101397460737746534400
0	12	7	2	-599284992308989132800
0	12	7	3	2033799068259031449600
0	12	7	4	-4360740795445778841600
0	12	7	5	6109197009449228697600
0	12	7	6	-5530711496265931161600
0	12	7	7	2995124994099589939200
0	12	7	8	-748781248524897484800
0	12	8	0	-712574747824619520
0	12	8	1	10688621217369292800
0	12	8	2	-62210664301634519040
0	12	8	3	169342425881672417280
0	12	8	4	-122890255834294517760
0	12	8	5	-592005174614997073920
0	12	8	6	2102827339607420436480
0	12	8	7	-3318036907525951979520
0	12	8	8	2935456488357762170880
0	12	8	9	-1403964840984182784000
0	12	8	10	280792968196836556800
0	12	9	0	-616280862983454720
0	12	9	1	10168634239227002880
0	12	9	2	-71007110681874923520
0	12	9	3	272213183057488773120
0	12	9	4	-613064647229759815680
0	12	9	5	769840721139660226560
0	12	9	6	-333051659500136693760
0	12	9	7	-439908983508377272320
0	12	9	8	741761424319976570880
0	12	9	9	-421189452295254835200
0	12	9	10	84237890459050967040
0	12	10	0	-19258776968232960
0	12	10	1	346657985428193280
0	12	10	2	-1906618919855063040
0	12	10	4	42898925696738918400
0	12	10	5	-205914843344346808320
0	12	10	6	480467967803475886080
0	12	10	7	-617744530033040424960
0	12	10	8	386090331270650265600
0	12	10	10	-154436132508260106240
0	12	10	11	84237890459050967040
0	12	10	12	-14039648409841827840
0	13	0	0	915619431563919360
0	13	0	1	-2746858294691758080
0	13	0	2	2746858294691758080
0	13	1	0	305206477187973120
0	13	1	1	-1373429147345879040
0	13	1	2	1373429147345879040
0	13	2	0	-3597629813182955520
0	13	2	1	21585778879097733120
0	13	2	2	-53964447197744332800
0	13	2	3	64757336637293199360
0	13	2	4	-32378668318646599680
0	13	3	0	-2359802015388794880
0	13	3	1	17698515115415961600
0	13	3	2	-49555842323164692480
0	13	3	3	63714654415497461760
0	13	3	4	-31857327207748730880
0	13	4	0	2676969998584381440
0	13	4	1	-24092729987259432960
0	13	4	2	96208424018368266240
0	13	4	3	-215859594301318103040
0	13	4	4	287000312748410142720
0	13	4	5	-214884618717301309440
0	13	4	6	71628206239100436480
0	13	5	0	4760528931835084800
0	13	5	1	-49985553784268390400
0	13	5	2	221364595330331443200
0	13	5	3	-535559504831447040000
0	13	5	4	749783306764025856000
0	13	5	5	-578404265217962803200
0	13	5	6	192801421739320934400
0	13	6	0	8144657147221770240
0	13	6	1	-97735885766661242880
0	13	6	2	531210030420527677440
0	13	6	3	-1702209872134919946240
0	13	6	4	3522928026507081154560
0	13	6	5	-4840461281968175185920
0	13	6	6	4337276383057108008960
0	13	6	7	-2334676533486613954560
0	13	6	8	583669133371653488640
0	13	7	0	2311053236187955200
0	13	7	1	-31199218688537395200
0	13	7	2	181670450488462540800
0	13	7	3	-597172545210286080000
0	13	7	4	1220506935258356121600
0	13	7	5	-1614072079339801804800
0	13	7	6	1384302833373177446400
0	13	7	7	-725381834508494438400
0	13	7	8	181345458627123609600
0	13	8	0	-1714031150172733440
0	13	8	1	25710467252591001600
0	13	8	2	-184783150315953192960
0	13	8	3	829032572151524229120
0	13	8	4	-2544642942035652771840
0	13	8	5	5533961414879320473600
0	13	8	6	-8576665217478929940480
0	13	8	7	9308286895725131857920
0	13	8	8	-6749560973031458734080
0	13	8	9	2948326166066783846400
0	13	8	10	-589665233213356769280
0	13	9	0	115552661809397760
0	13	9	1	-1906618919855063040
0	13	9	2	12046364993629716480
0	13	9	3	-33929150323784417280
0	13	9	4	14819628877055262720
0	13	9	5	188365282832044523520
0	13	9	6	-625154344471568056320
0	13	9	7	987455271492208558080
0	13	9	8	-878647996315934392320
0	13	9	9	421189452295254835200
0	13	9	10	-84237890459050967040
0	13	10	0	57776330904698880
0	13	10	1	-1039973956284579840
0	13	10	2	5719856759565189120
0	13	10	4	-128696777090216755200
0	13	10	5	617744530033040424960
0	13	10	6	-1441403903410427658240
0	13	10	7	1853233590099121274880
0	13	10	8	-1158270993811950796800
0	13	10	10	463308397524780318720
0	13	10	11	-252713671377152901120
0	13	10	12	42118945229525483520
0	14	0	0	-72145184033341440
0	14	0	1	216435552100024320
0	14	0	2	-216435552100024320
0	14	1	0	-37765257961144320
0	14	1	1	169943660825149440
0	14	1	2	-169943660825149440
0	14	2	0	459652840921497600
0	14	2	1	-2757917045528985600
0	14	2	2	6894792613822464000
0	14	2	3	-8273751136586956800
0	14	2	4	4136875568293478400
0	14	3	0	452581258753474560
0	14	3	1	-3394359440651059200
0	14	3	2	9504206433822965760
0	14	3	3	-12219693986343813120
0	14	3	4	6109846993171906560
0	14	4	0	-1117009064157511680
0	14	4	1	10053081577417605120
0	14	4	2	-40167639928736317440
0	14	4	3	90209615911153827840
0	14	4	4	-120056055976867921920
0	14	4	5	89941497625549209600
0	14	4	6	-29980499208516403200
0	14	5	0	-2048652399995781120
0	14	5	1	21510850199955701760
0	14	5	2	-95262336599803822080
0	14	5	3	230473394999525376000
0	14	5	4	-322662752999335526400
0	14	5	5	248911266599487406080
0	14	5	6	-82970422199829135360
0	14	6	0	-278650429259120640
0	14	6	1	3343805151109447680
0	14	6	2	-15628497509721047040
0	14	6	3	35326615327541821440
0	14	6	4	-33977899102985256960
0	14	6	5	-10042248515372974080
0	14	6	6	52713679909174640640
0	14	6	7	-42313940346328842240
0	14	6	8	10578485086582210560
0	14	7	0	2792522660393779200
0	14	7	1	-37699055915316019200
0	14	7	2	228404280149000847360
0	14	7	3	-814884593121236090880
0	14	7	4	1870198165261013483520
0	14	7	5	-2816704462224516710400
0	14	7	6	2707897187048242544640
0	14	7	7	-1516282028262917406720
0	14	7	8	379070507065729351680
0	14	8	0	3158439422790205440
0	14	8	1	-47376591341853081600
0	14	8	2	325331297282996305920
0	14	8	3	-1345639634935889264640
0	14	8	4	3718253551702801121280
0	14	8	5	-7194149839343116615680
