x	y	r	h	coefficient_scaled_lcm_times_6_pow_15
1	6	8	6	-4801585484688261120
1	6	9	3	-1817779517025960591360
1	6	9	5	-36259951329324564480
1	6	10	0	23144324413314608824320
1	6	10	2	-486657539362632499200
1	6	10	4	-52340193168526540800
1	6	10	6	-1969755359583928320
1	6	11	3	354967282549614182400
1	6	11	5	-3500771706360299520
1	6	12	0	-1250627269832210350080
1	6	12	4	12545193647466086400
1	6	12	6	77693366851338240
1	6	13	3	-11311240173944832000
1	6	13	5	342764853755904000
1	7	0	0	8530208935663861923840
1	7	0	2	-199218261912622202880
1	7	1	3	13958010190969896960
1	7	2	0	40663283810439835975680
1	7	2	2	-1984590730254267187200
1	7	2	4	1108442293738536960
1	7	3	3	147540352505970032640
1	7	3	5	-314130588195225600
1	7	4	0	127541198768230948700160
1	7	4	2	-8021844189798940016640
1	7	4	4	70726523090479349760
1	7	4	6	273610046224465920
1	7	5	3	1099657653703259258880
1	7	5	5	-4133236336512860160
1	7	5	7	7172671939706880
1	7	6	0	162699945008645816156160
1	7	6	2	-18162022908989000908800
1	7	6	4	198115885005184696320
1	7	6	6	2433771517162291200
1	7	7	3	766212491687681064960
1	7	7	5	55970199919747399680
1	7	7	7	700340534525952000
1	7	8	0	191815121394960964485120
1	7	8	2	-18703320720638807900160
1	7	8	4	1272392901520683171840
1	7	8	6	23325783047818444800
1	7	9	3	3824053424978880430080
1	7	9	5	86574277262207877120
1	7	9	7	2450176271274147840
1	7	10	0	-29373198152302548910080
1	7	10	2	1041113966798182809600
1	7	10	4	154982271175244513280
1	7	10	6	14184371348094320640
1	7	11	3	-783320520288367411200
1	7	11	5	17195370163421184000
1	7	11	7	312042966863708160
1	7	12	0	1594715195923612139520
1	7	12	4	-37224263117891174400
1	7	12	6	-690099905561886720
1	7	13	3	25450290391375872000
1	7	13	5	-1542441841901568000
1	7	13	7	-8569121343897600
1	8	0	0	-7503833335671850106880
1	8	0	2	272416190126429306880
1	8	1	3	-20678547547658649600
1	8	2	0	-36895938672365790658560
1	8	2	2	2771685528854522757120
1	8	2	4	-7061520209353113600
1	8	3	3	-197621457282803957760
1	8	3	5	1487063454418206720
1	8	4	0	-119739462806570604134400
1	8	4	2	11399133545777568153600
1	8	4	4	-167304794617715097600
1	8	4	6	-982235240178647040
1	8	5	3	-1523768689735324139520
1	8	5	5	23043502790478397440
1	8	5	7	71825458243829760
1	8	6	0	-157860827745754201620480
1	8	6	2	26478397066723747430400
1	8	6	4	-477175732541474734080
1	8	6	6	-1614464777838919680
1	8	6	8	-8639649091584000
1	8	7	3	-909136295307792875520
1	8	7	5	-17579351432925020160
1	8	7	7	-2210960256671416320
1	8	8	0	-189486634052183669637120
1	8	8	2	27970370719358079467520
1	8	8	4	-2228416382023583662080
1	8	8	6	-40398181030373621760
1	8	8	8	-513815800219729920
1	8	9	3	-5802759136594050416640
1	8	9	5	-73480659848732344320
1	8	9	7	-13290812996006707200
1	8	10	0	28989407773200600760320
1	8	10	2	-1581133138593534443520
1	8	10	4	-306692280546632663040
1	8	10	6	-45211445910078750720
1	8	10	8	-501896610860728320
1	8	11	3	1231814620833817559040
1	8	11	5	-49742035577056788480
1	8	11	7	-2184554667937628160
1	8	12	0	-1581481044920096686080
1	8	12	4	73625890586768179200
1	8	12	6	2723838037846917120
1	8	12	8	-67981695994920960
1	8	13	3	-40720464626201395200
1	8	13	5	4113178245070848000
1	8	13	7	68552970751180800
1	9	0	0	4912402596143129395200
1	9	0	2	-262407117863568015360
1	9	1	3	21475812014905098240
1	9	2	0	25197393510068554137600
1	9	2	2	-2770038226357361049600
1	9	2	4	17652869557113323520
1	9	3	3	191378341057603829760
1	9	3	5	-3601316063462031360
1	9	4	0	85809625175779433349120
1	9	4	2	-11724132177780277248000
1	9	4	4	285916216633172951040
1	9	4	6	2521733724076769280
1	9	5	3	1572057233065861447680
1	9	5	5	-45937091800474583040
1	9	5	7	-385391824457564160
1	9	6	0	117759212114114615869440
